"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37"
"BRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BTN",114.985294822165,193.451310061236,140.843619033758,137.219024298356,85.7831424084551,98.7540921401979,71.1473354910991,44.1359519687885,57.9669652946278,19.3793588418341,39.1408997617663,15.5954977918267,41.0190895816242,55.4679185690963,16.8234781235348,4.26010507616619,15.9841607603172,13.2964015309786,133.235264058772,37.8743598391896,67.2719532529336,12.8044210419618,7.15090047451299,6.15347172664717,5.5821715087982,2.7653141724039,0.068227118500372,0.526453752642149,0.889581225214471,1.90943598217415,1.78818467006791,1.47471846258799,1.30708800042756,5.03704687101137,3.02146891550884,4.10958163545623,5.66909431138958
"BWA",200.108006536443,228.491396298103,936.194564602194,626.311818056237,331.599666669792,211.283503775339,114.613196486237,107.406742959747,388.292730283088,225.934734055031,142.870163473296,115.815205147869,554.380196728193,366.170420380951,176.431894739276,159.359145717374,523.04829935188,82.1188373076286,37.8218419751784,176.78017080465,90.2276884028856,64.8214201324228,54.437917926445,45.7977242900824,40.7674984924734,11.2725094784945,16.4460873197652,20.3539229560041,28.6913722336288,14.7965753333442,19.7767089747936,23.0756191182727,25.4186327788925,12.9291032417,18.0481245196791,22.2105150355772,7.10311725933621
"CAF",6185.342359574,3607.28499583112,2282.33499387579,10610.4600315274,3457.17662869689,2554.3358737442,3024.28346354889,2674.7180543295,810.626856650072,1794.01712893741,5685.62241591368,3646.07998802147,2107.46563466376,2304.37006040917,1442.54488452815,743.768914851495,589.781615264606,535.592029278616,948.29254869148,4857.14337234832,3989.5697104061,1673.78435386643,1162.75281822234,1738.43935137147,952.663285723653,91.7803807878157,151.752938488354,227.672971142447,46.011325039556,172.87739449754,928.429903325927,234.791748893416,934.187791425668,793.890290485626,582.306637598296,718.76714888754,718.750144054374
"CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHN",28783.6749111883,25585.7174264023,22425.5617618325,17644.2424185556,22228.453576383,12177.8785819841,7357.59509100348,5910.67047862656,5221.0737596509,5030.37578330575,6647.28886289756,7669.48482631786,6989.35216174176,5403.30439134606,4152.16868309377,4288.49855527287,4717.339456954,3839.84303072388,3912.39990111566,4251.17511279203,4624.07949413501,3454.6629640553,3687.18983472818,3696.30312206161,3554.75137876827,2870.69919187012,3072.76791514705,3776.36813520075,2631.56004218622,1422.25252032574,1033.56047203806,792.435754810037,1162.23133326165,4849.31240296308,2913.3648350525,1953.41474520042,1156.85707210954
"CIV",10961.0053680761,10358.4326810427,5720.35585076173,4373.16198455295,5882.05479311649,17056.3996481808,23345.6183565819,11599.6720484105,12287.2306994183,11712.2499191165,6972.52011114629,9729.86028397199,5610.20089192403,6537.32473201484,23282.0017936649,13891.536694132,7079.54055669755,6915.18060554965,3629.29700948105,3431.00081928022,3412.22059143225,3455.97295962211,2982.50262891253,2152.01505944691,926.032539122416,59.1145357094328,233.136979702623,380.181962489528,186.101000582154,449.939210221132,781.95243026242,209.48101250696,358.978669211851,625.055676211674,96.5846501024692,327.425912216733,532.240645635015
"CMR",NA,14072.1498462591,20438.7253716721,12813.8077452606,16009.5284641687,10634.8969844306,5981.44456678217,7687.16611875295,8055.81068894016,7066.59125391495,5164.86613038994,9155.21128078553,4648.45584477303,1966.16766474593,1496.17924204575,3878.99312399349,3050.78735884599,3715.30553832105,3869.9995802681,4919.10422288761,7929.73991813984,241.424212300689,158.749492267225,378.629133567038,542.138853964537,445.942907517387,247.728003142594,176.698487160837,310.992804039101,134.13684437763,318.888085732967,410.712391848072,183.748565107849,586.822648764856,726.662943802456,193.217384056137,377.041207560181
"COD",1322.55748075665,1068.26637716531,901.966352789937,1305.66278228801,1728.85414174626,2223.5309543254,2750.75349011072,3293.90355251987,3909.14409603392,4564.06040539336,5499.83011803374,6359.21010720982,7139.26890963415,7943.04338355654,8944.16408333455,10162.3981122026,11440.5841728684,12876.0635026363,14400.8629177921,15136.796208817,16083.4631024404,17120.8694800358,11113.5299837485,11844.9574014814,8597.76923017545,5272.4021011591,2849.07308424853,1357.96648027985,1089.13956062067,956.501174989494,3976.73152950506,2195.39997025305,2626.48017791782,158.017144410438,149.138736913581,151.248119673964,1341.1080049492
"COG",1944.56328826821,4340.41851194312,5522.18411527518,6181.83432435389,2849.56305485449,2197.4365582794,836.688399016634,460.327808043192,342.281555181085,778.006737848006,1072.77822808548,1204.7230138236,629.257859489347,426.003075665257,779.823265803456,1213.04323743134,874.863162163081,609.899398284361,536.436681848154,700.060099530911,855.952029046735,1039.19139415074,1265.15727555336,1268.80992644318,96.4795379018273,174.635130096391,220.561316846017,27.7637546845609,74.6839326033972,98.5711334836659,43.9677834713236,70.6369048192604,141.426248354075,46.2763388174359,152.620133855923,189.548007603904,62.0484420674702
"COK",0.318277826586845,0.581104719668834,0.438327444149734,0.5255322866342,0.490532028151974,0.472806059429265,0.347435001681976,0.315479018515017,2.04208745336775,1.22978605936992,0.937537886364418,0.749453224842585,0.60139937039642,0.52716488683347,0.445864004254608,0.408619799826565,0.573823503697677,0.380383876297246,0.00209190047403485,0.00508017894968147,0.00646209014377796,0.00763453791501385,0.0500681215911162,0.00825102757538619,0.0085228763748586,0.0152608742114602,0.00254929355790798,0.000422238076020854,0.00132683606556616,0.00144263828419271,0.00169282352310979,0.00186404297935282,0.00203929734825058,0.00222042028475593,0.00239060675592485,0.0026515284850897,0.00285551009770271
"COL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CPV",69.4019964485071,434.906049958953,475.809598866861,43.4018937146018,92.3074417427624,126.436619469265,152.822059309155,22.0595413724232,11.6891228502625,11.1106425348315,12.6718323635646,10.7472611932316,8.76556954472571,13.464335024621,11.5808578684181,8.61690116077003,285.245059122169,83.2326320950943,17.2770686612855,10.6709234406813,8.2394725273016,6.39849333277725,5.84276089992323,5.42256554440019,5.05908116310457,1.846932886162,2.9643936861927,3.4272306848434,3.51881851198619,1.61321644891712,1.12102361018798,0.886435089501787,0.788856517921632,0.352593965007303,0.452188515157811,0.911217831440768,0.371043041916588
"CRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJI",NA,43.3693451484593,127.307689669152,1360.6776352576,139.352275653084,210.100908749219,114.662740129373,406.026704054246,430.878655793432,139.574394656048,71.4510059883479,121.598690575019,89.1733910454473,181.200323909928,92.5908826855546,347.286873989913,300.232543832477,227.526626315173,318.069838846567,205.157178603422,131.581540725402,96.8963236438147,23.8942142778693,15.5588066184642,216.166578624274,32.9374864703122,43.2497547415955,100.341546817002,23.2734075047178,29.0472582036368,46.6281317894485,432.621287360357,50.6405027614968,31.9337216849017,36.1374550866037,12.4709083318416,13.5579050862832
"DMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZA",8394.89262654627,15952.3131429972,16014.0180928144,16217.0636183448,12551.572537695,7772.16737434722,5761.72046765285,4709.08160877613,3712.10247978457,3238.34737119635,3455.01152129972,3930.6918606968,3399.93394453591,2964.15083346422,3191.69927128769,4871.29817049249,1958.22531334476,1739.53632774828,1532.12779548346,1432.88457596112,1591.55468708502,1720.96690519706,3014.28038894315,44.9929267858441,36.5323354530985,46.8935119241901,57.1055389815,61.488697016778,88.3671631881598,115.209496385965,143.82945133687,163.307834101272,191.921733810255,66.8710856343881,26.5386506789741,44.101438289981,20.4566432757767
"ECU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EGY",1976.23146036884,6282.12006793331,1500.72304522506,5040.09311927924,5837.61711663778,1470.58421360348,1621.5697187354,3241.03535566933,3561.33008102598,1006.23665352048,1111.14765694868,3596.58879368227,2157.64745315228,1157.37102391115,1383.61622580412,3553.91271109513,3579.35082871603,3885.21796355185,1184.00002340205,2104.3193180442,1615.43673977004,589.629244024739,139.927423184945,100.983627342766,86.7111468855263,934.917034162709,1277.41733280414,588.224876581393,482.935863887569,37.8443442529795,40.5142716246722,175.996736388613,303.202465363545,2515.60927122255,4515.71488571958,570.837518246586,199.971223466705
"ERI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1674.11597452377,1264.56146409219,2513.67233718794,3137.97143211713,1609.19671637767,1345.39441663926,2542.01199826346,1082.58702073807,1304.56114864095,1378.57931438247,169.694268232296,192.396265223902,333.7712150816,182.461246031771,201.37634200795,294.129117905458,170.51913513977,226.35241887662,431.091194552466,257.496905856212,354.357365202549,587.239395493093,413.646304526301,2613.30392485522
"ESP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETH",27010.0693970094,29361.4086583255,41919.1695944653,28746.2077012853,232522.244491979,55502.8364322495,51403.4638414051,24889.6290830675,36451.132408937,36188.7946445455,39387.2193196956,50650.9852484032,46521.2525156159,37857.5852752356,38281.7014125045,36627.8143100825,36566.5273675866,40189.2007565809,21121.8679495498,33998.8382340749,11685.9077840758,29379.8768441455,34448.4627611303,29224.2723668899,22558.7852897153,30789.8090567434,5815.73681027883,10793.7538589762,19371.8081221446,14053.3517819728,5493.38498966455,8917.78136157526,13301.6297019691,26697.1270952138,40539.4820672462,17795.7496635042,4322.67383649841
"FIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FJI",85.62624091867,76.9030853453301,30.2403992753066,70.4412748682292,17.2532923096516,33.0156859398297,95.3947913437472,52.5447681586773,8.69153869447334,5.0529663722248,10.3659422273755,81.489908632525,30.2509944431817,4.83709430350629,27.5141057458731,5.04180311719948,55.4530152863802,1.17555652281852,8.00416679404466,18.2576184248943,5.3733367578349,21.1314421426955,21.014040076095,4.83400732693053,5.83071823589949,8.00046133862511,1.04189082892455,0.594015246853527,0.506501828196806,0.373453985318479,1.0468729210187,0.594249527684128,0.546010635068997,8.05451837656644,9.21743442810688,2.51405322260454,1.20359847405396
"FRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",NA,NA,NA,NA,NA,NA,NA,1.9072801505915,1.86077725946829,1.69973273243573,1.96780757355957,2.19525642292462,2.29071666407995,3.4561514120795,2.68317275844832,2.26954958230907,2.08220380074673,1.85135903052814,1.98805186445715,1.85218325082237,1.69669035727485,1.50914937377898,1.36910602879111,1.09246010666981,0.972052566658986,0.928254666560664,0.847411396220561,0.806200580345718,0.762162697061483,0.75688122377576,0.391786797584218,0.403866366883942,0.414158204023662,0.167866823632821,0.0865667810016309,0.133014560268896,0.070049314934847
"GAB",694.939283363105,541.225837921283,1290.21312234893,2179.11871018567,1505.29872131058,2051.04643257517,720.747887171231,298.844935993037,423.808044550976,235.111492290297,263.033679897597,307.563466744343,260.776945363363,306.550077118597,352.008910137623,124.567040162676,217.033734687971,289.951668290826,361.270419420694,128.123925404935,280.261754933684,152.69946368112,233.452694271615,116.687347011383,10.5880700099666,40.4213174417701,46.3736746000586,13.9259005257819,31.8628858923022,37.5385910430207,40.9989825227902,43.8891559303801,20.5574758130204,9.61991760348278,25.3980719336181,96.6157489802299,40.9171104700512
"GBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447240261901333,2.88607199372276,0.657800055221148,0.769455086726352,0.875797348378543,0.540771931562442,0.561730891231672,0.581722443237863,0.599781219341048,0.644315838486883,1.96591491973065,0.808808993442009,0.720539953487233,0.722245214359578,0.0234873259703102,0.00612139977785133,0.00647849577035745,0.00100435413728055,0.0011913463246718,0.00143662172477151,0.00166047362858378,0.00182234475482916,6.01280204668349e-06,4.38435295978703e-08,2.94986332516983e-06,1.59375500323096e-08
"GHA",14909.5536319766,32491.5936953058,15710.5606973441,16175.5978712731,25452.7789394234,8080.49813898084,9877.15191423339,15619.2680093735,9104.36530308038,12455.331599885,8029.45080676623,13063.083379217,11798.1779450232,11737.8572845268,13363.6382323913,11694.2210196004,12409.0727460375,8582.73961129739,6222.38390642964,7489.00786564161,5538.99106782326,4550.94414417931,68.5915659766321,315.695962485374,658.523867727789,878.154198642439,359.363406592902,595.983081606385,693.857305215299,818.886997027656,340.466242657723,567.876468657126,596.286381334427,32.3410890398981,66.219355109377,187.781883023259,0.929737709653117
"GIN",15782.0003331292,18200.0980978604,10159.2512184343,5392.33731525197,3806.51349267103,3337.25453024165,8624.10372242389,4516.04516885372,4931.92650218096,8089.00480225224,7718.22502457681,2972.01333647979,5991.10820599237,3375.58121440689,2007.96019896466,14118.9808090166,11656.2634848397,10522.1182118972,21852.7565212541,13070.2754694308,8813.75984317422,3895.43482895448,3025.97799673424,63.9160717744066,463.523066881376,713.363604432095,157.193890811232,536.202218430168,911.255745511312,177.190333100264,499.119461645279,714.418340368787,162.539482598461,621.764347814008,90.1996451348831,153.603873837612,2268.25509988623
"GMB",202.649388102572,1609.70829021287,1081.39735010668,788.267547610793,1349.83298313365,948.628364953754,715.696135034082,629.428976148497,563.879177672489,524.588205018301,214.240087588201,285.258442377877,638.361536572419,283.000270733664,156.406579425956,80.7810195935608,368.740610355752,388.481783886055,592.261581978119,312.319889733184,160.073084836724,97.0307712587945,109.838593454007,2.74443561418393,15.9750477057974,28.067959058031,37.6193481479052,16.597898836868,27.3094597050618,36.9344456687238,43.8335703962093,13.9184281242721,20.9403387287787,50.2937278013569,61.1923436107257,59.4509691963685,51.0567086158883
"GNB",2866.89024843353,2047.26793908628,4505.68828117463,676.321881649804,1715.58357505188,3067.25500504412,464.310266031562,1433.29289896971,365.435791083652,341.759637242615,3789.78351671035,1134.26459257161,2271.32944871062,647.492573745021,618.144062622741,282.624805360994,643.742129224819,877.863946009372,650.55651235312,806.307423605655,288.447845248028,357.091958912799,1312.89770118289,1110.3948909066,272.06443184394,153.682309001149,6.70650094521883,54.5146195090853,88.1368276612303,44.4443027873683,83.3455032623322,107.744157109498,46.7224557918017,90.0554523640169,190.4837830876,49.7438290488375,79.9243897940565
