"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37"
"AZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.658642071363,1.76201325045019,3.02342391887195,14.0137650428418,1.47474994142597,1.00540370735887,1.64515980264867,5.44205251625234,2.22605798231967,0.998509024809773,1.08685243823695,10.3714128622498,3.7259845510926,1.61894931094617,2.26774855986096,0.755532801268975,0.0104715409971297,0.03813612907853,0.126533911921222,0.106917391821858,0.115859025131094,0.122227386173237,0.27952653621209,0.273763464146479,0.00122269084502352,0.00565164313280226,0.0143132254350031
"BDI",755.339642760145,471.010210502542,568.360242543755,329.754617214232,411.253849237501,447.365390353917,269.217483102635,372.490891449263,313.476637209684,164.067046331803,162.363398926288,322.406950881325,342.206148642506,166.187567850309,212.005056030443,231.678507054401,76.314502407491,55.2211364837122,61.724637458724,275.026234262551,314.356744658698,25.5241337380869,2.27972919873879,12.061415918533,16.4479168207673,22.9187617374084,6.74815549505975,15.197220088059,18.8780949957656,10.1014719178344,9.98811464754858,13.2482542128532,5.35995662100182,5.65507749895113,5.43537280780222,4.17547898732198,5.05659042880687
"BEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEN",1039.96870670247,834.183592642474,830.062474816058,954.084296170182,939.803670888198,531.940558138476,962.917258380669,409.359542969185,257.40841912879,264.43971789304,379.621100526116,234.326997081556,369.673455340718,707.412099535396,960.360213183094,259.615526916793,948.765826005057,219.121338879487,243.815201981637,380.615837912898,526.013711076453,165.480662055796,95.1355463951827,17.6061028914445,46.0680681887889,21.8047983318831,51.3486563543187,102.022374893766,108.266271108743,88.145546419646,84.0191053358668,30.3022191595966,80.5755919136895,117.698754642428,12.4799470921281,32.1807636329707,44.1682306913922
"BFA",1064.38027972108,1280.55435408711,1307.51863633879,1875.17942436242,1065.09388697566,726.275906802224,1825.90131829456,528.129716357664,467.612193101416,592.591099763932,426.524890760074,1806.59109644416,1137.48199326056,415.734435930348,393.276857274168,1138.60506597158,305.364228686958,768.959356017488,453.991282299886,317.467990579948,311.699414300341,16.0273872923438,171.410483525024,141.351861370569,42.327544237798,68.7148594619911,71.0265670576245,27.2123670383725,499.561039461298,271.534059207697,169.036488442785,51.5456431573752,97.8685417677816,130.904688636118,3.84088929072706,42.2018557048487,68.7798131046291
"BGD",2035.7818628689,3594.96331567087,5085.03398046214,6583.92229087852,7018.9621481418,8127.53964728569,8146.82429249637,7314.21364036577,5572.82101552707,3409.84880769979,4368.41050486529,3844.51652615476,4585.09780152986,5830.74404221496,4722.26364481025,4337.65910467302,6019.0698133909,5419.88311659123,4883.3945236128,4451.21137133663,3992.80455553718,3595.85841651241,3527.07341603044,2735.19532827791,6510.74111999563,5150.29108771568,257.692279345249,447.135942631374,527.507808270599,625.397295259643,403.910602641993,498.993271327398,533.710039132097,826.463460248583,3.96542859182582,17.986274980095,73.8092444272563
"BGR",7.58987440092938,6.45473418572409,5.44735935354621,5.96733323077895,5.69963709576063,5.83141826721682,5.75139111746409,5.74390085865998,5.69677403768636,5.65672704944852,5.64127200633317,11.5178728241235,2.5366135527397,6.26742857447409,4.94976319315359,5.52452551678184,5.19162856912154,5.25413124176601,5.08513074899367,5.27640076387409,5.08442908145191,5.1468859914285,4.94037533736842,4.98730570706142,4.88985153906863,4.8773729279556,4.82409350756267,4.79387780828296,4.79685090921807,11.5181662920676,1.36021971723357,4.90135862427891,4.54381525693291,4.68168377783909,4.58613451605018,4.58811821171689,4.52773452846539
"BHR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BIH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737487446958449,0.818857140651125,0.916152109213069,0.976868621520435,1.02166586226267,0.990554045711064,1.30632390414735,1.85221325884518,1.65320113532166,1.50102970520689,1.36710729385735,1.25916837752081,1.05480208498295,0.985976655409895,0.922652690822254,0.878970732609257,0.824668451681425,0.77906977077612,0.736569182855248,0.697916985754671,0.664090104407768,0.630148608482114,0.599035384184883,0.619312729332516,0.601941444393773,0.575773351620042,0.551567091357343
"BLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BTN",17.7405170743996,29.8652032042795,21.7344223473353,21.1859648511851,13.2430391416439,15.2406242163059,10.9811621964629,6.81691492678166,8.94888606747385,4.57996151215009,9.24409244111322,3.68370521870293,10.9462840679893,14.8215232931181,4.49030183634296,1.00671284958776,3.77635421172708,3.14210106087621,31.4861693584849,8.94999909980762,15.8967452205462,3.02521625953856,1.68950936374779,1.45398841659946,1.3193943522235,0.738149718221846,0.01819578673,0.140363713660333,0.237204613639444,0.5087496312822,0.47782482953082,0.393489629133387,0.348804271355628,1.34199693121052,0.806063830402226,1.09740562375768,1.51399158003814
"BWA",23.3467012958526,26.646485792047,109.28853042783,73.0579421420702,38.6856903437421,24.6477379261005,13.3791166111321,12.5232846299443,45.2036134512195,26.3104372782285,16.6470495485085,13.4965395490713,64.5865482085377,42.6877650769166,20.560772536463,18.5474779338727,60.9897131349338,9.57223477453633,4.40647300722306,20.6053286468796,10.5070201933982,7.56166476012144,6.34590523613693,5.33172716040692,4.75471727788467,1.31183849476084,1.91824273143352,2.37152527476734,3.3421596016141,1.72512081793577,2.2992779534802,2.68915884836841,2.96354418148377,1.50685156862659,2.1008471836264,2.586758278066,0.827376388663597
"CAF",483.482589040735,282.016187020345,178.292801632887,829.606006350959,270.192303407525,199.63211932054,236.230596249889,209.075728137106,63.3414730413039,140.173105491973,444.184601742546,425.542903556045,245.893366709694,180.149406120445,112.811026002613,58.182289842964,46.1129010360209,41.8766641894684,74.1220654852267,379.758824528939,311.923326713701,130.760495808659,90.8246314086835,135.777837963447,74.4638178457361,7.17448878079641,11.8595521565955,17.7877897225489,5.37540102746791,13.5121008787306,72.5425779963825,18.3432419567193,73.0469554748112,62.0622229523303,45.5648838969276,56.1738787002077,56.1907223515129
"CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHN",3473.89179962617,3087.93141353132,2706.53331608324,2129.47753327395,2682.74439714967,1469.74396679118,887.985614431454,713.356781903206,630.129591682005,607.114318674832,802.259000694533,925.627479038363,843.542502279178,652.122943783145,501.123806580282,517.577411843277,569.334072391,463.429331294261,472.186194962235,513.072858440418,558.078559636984,416.942081868743,445.005669708574,446.105549214332,429.021718127206,346.463695570532,370.851300103955,455.76856804147,317.602074056957,171.65116624621,124.740056970111,95.6387979943148,140.269298841923,585.261841736923,351.612997333922,235.756952006947,139.620681116669
"CIV",856.730533339624,809.398595323625,447.541673262214,341.688947917334,459.586370163415,1333.399045001,1822.78023602774,906.88405336862,960.327963144661,915.548322242595,544.888115883544,760.085416714112,438.500557184121,511.205521066989,1818.96249336999,1085.41679204311,553.645466012968,807.150372666753,423.371771678293,400.030763890208,398.32951590931,403.436243310374,347.988208311459,251.175181333135,108.075571285205,6.89557090503411,27.1877626217386,44.3536190888821,21.7323271539662,52.5233090570855,91.3058094557548,24.4526622375723,41.8815650007193,72.952798732395,11.2633442287238,38.1863549910879,62.1295920716264
"CMR",NA,1100.98762827848,1597.28800463797,1001.71359744489,1250.77771095533,831.486456257284,467.578518145323,600.902504319727,629.433265661453,551.789462888991,403.631578843572,715.564983359339,363.347931675066,153.631884042768,116.936210213561,303.15747193824,238.436273265504,290.471457469585,302.51565580511,384.684650881503,619.426334745489,18.876942192924,12.4049867570534,29.6036026085084,42.3798936478981,52.0505944137907,28.9038379963139,20.6207041104296,36.2459320188928,15.6646015459636,37.2287890779775,47.9444251936418,21.4383224743019,68.4518339314631,84.8244569622074,22.5531299708851,44.0105501229514
"COD",103.303962951462,83.351147287275,70.4505412406384,102.1324708507,135.261459318897,173.621545851845,214.807806865325,257.599455750994,305.479198807997,356.851956245798,430.110194338783,496.747359120849,558.040627996169,620.629036879901,698.872628965088,794.274551016571,894.195937350891,1006.3781730592,1125.70250916995,1182.82609890777,1256.85299711002,1337.87699100385,868.81544793689,926.077931977462,672.261532195623,411.999684339357,222.617083177324,158.393900842792,127.048485138881,111.584437596273,464.016242949882,256.179017769379,306.499301715621,18.4484458743539,17.40901884582,17.658709952772,156.428010573387
"COG",151.963187429945,339.210709342684,431.516231984993,483.34950731718,222.74203615396,171.677942986634,97.5995798865211,53.720668580315,39.9406634076505,90.760878781389,125.024495140882,140.610899038266,73.4077071062475,49.7234876446763,60.9443536035692,94.7657325520273,68.3895782247707,47.6526896102716,41.9455766724476,54.7674765871205,66.917051833998,81.2401545102631,98.908043884396,99.0385108962949,7.54356384458282,13.6587158835892,17.247610894894,3.23729455173698,8.71428296192168,11.5043599995402,5.12755527059066,8.24397820488146,16.5040897988601,5.40058075681947,17.8029832988586,22.1192343876799,7.24287829926687
"COK",0.0442368137190109,0.0807053850532936,0.0919895511207111,0.0730308837244192,0.0681566669324786,0.0655876069593706,0.0729225055392974,0.0661190065607665,0.4285023032825,0.277936399675858,0.21249485873646,0.169462809242365,0.136904433275632,0.119501412227019,0.101396250247731,0.0925926546167491,0.120303106855,0.0798237515172276,0.000474322063175317,0.00115466418,0.00146408211444221,0.00173595584164065,0.0105420248275,0.00187550586388133,0.00193213752886484,0.00346399254,0.00057733209,9.62486624240577e-05,0.000301640457597149,0.000327569647456599,0.000384595092362353,0.000422324471968306,0.000461712369318683,0.000502724614311731,0.000540409041900893,0.00060237228833974,0.000645761047234158
"COL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CPV",5.42327873815852,33.9886737032694,37.182376492698,3.39345636433737,7.21568551265956,9.88685301449236,11.9400866807339,1.72373918020883,1.36425735406653,1.29602391227605,1.47890433240679,1.2536942924568,1.02293780030606,1.56957848987068,1.35181817222023,1.00207353656683,33.2910006607421,9.71098747606789,2.01452185302317,1.24415563196493,0.961438493772111,0.745025500120443,0.680516078263012,0.631105887294262,0.588844278751884,0.214844025935325,0.344729477400818,0.399312085770219,0.409352218835947,0.187886544079781,0.130720410247483,0.103296341588952,0.0918674070758853,0.0410503082031282,0.0526555408464472,0.106095285639435,0.0432016674057543
"CRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJI",NA,3.38888819608199,9.94977799749407,106.251411674768,10.9020076008051,16.4170431918293,8.96619701943967,31.6970264302346,33.646226285421,10.8983985672273,8.34002113351132,14.1818675961072,10.4028426741496,14.1627636071792,7.22828038582562,27.1319485517853,23.4663372463055,17.7811604239026,24.8696973851512,16.0295750639462,10.2754563375718,7.57130537227418,1.86661338566379,1.21589932112417,16.9005979320591,3.84265865464187,5.04828160918979,11.7129144950582,2.71702633413067,3.38821105297499,5.44331134873726,50.4486960901372,5.90845725050922,3.72422246137558,4.21659730371935,1.4572434047384,1.58130593930707
"DMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZA",822.140389325657,1564.73568482259,1571.04369602046,1590.41301726899,1230.80374435117,761.790783435924,564.842013164534,461.679351849989,572.130178449878,499.218187761018,532.534536993724,605.425092410709,524.008365755173,512.574628131402,551.842137993863,842.061159541343,338.826637952268,300.690989188042,265.035757758474,247.921975614548,245.229144187663,265.397380691557,464.459124663245,6.92761254328,5.63273445526673,7.21927532527719,8.80501496521055,10.6310653197253,15.2700352950371,19.910772882686,24.9058232688662,28.2396189083694,33.1739865834815,11.5649323110735,4.58976236491157,7.61301429641594,3.53022724304604
"ECU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EGY",193.712813694437,615.757904130953,147.234724215726,494.547593831179,572.517602916246,144.268352846143,250.111430198312,499.256387956816,549.242793755423,155.167014164825,171.112765449491,622.665333289976,372.828687853746,200.566827167013,239.079012733919,613.823275965105,618.560444876889,671.650234368354,204.770026742165,364.044206509347,279.755804911705,101.996510617282,24.2000843965473,17.4496518347337,15.0175846081377,161.68557252563,220.597562533732,101.733647388682,83.4710184550254,6.53760563873377,7.00418703849121,30.425572819938,52.4483804478862,434.549511501466,779.68813516405,98.7796980611852,34.5575898834925
"ERI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.753948757137,98.8014019370888,196.437257716025,245.331960638693,187.957390666982,156.945167171033,296.795152364748,126.244547511205,152.227969278705,160.809609312704,19.8066166656434,22.4068267846131,38.9565024367375,21.2528886237608,23.4739310612594,34.2308653173019,19.8745303596976,26.347686905636,50.1334543692155,29.9879765783622,41.2790011889806,68.3543786833291,48.1191095370071,304.397682687408
"ESP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETH",2108.99303072636,2294.76175972779,3278.20279057105,2245.2557278834,18180.5941690168,4338.88071806826,4017.87633400345,1945.19964383946,2847.23095078261,2827.7557209249,3076.04853152304,3956.98338104072,3635.38137770763,2959.23754567634,2991.37285407539,2863.88428202885,2859.01305550894,3140.43479612182,1649.06064711935,2659.0250407144,913.622852572178,2294.27925731109,2694.45915277187,2283.82374838423,1764.51757273777,2405.97155729503,454.373720885368,843.500586930065,1514.28779696581,1099.25156482426,429.196732503246,1040.87678813429,1551.06116431618,3115.7992682079,4728.52415664204,2076.7519595557,504.459809757512
"FIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FJI",11.920676049681,10.6951823302548,4.2030787639218,9.79149693751602,2.39675553194041,4.59427389645908,13.2669384110116,7.30450860482421,1.82802052465628,1.05950465543895,2.17407311590821,17.0990226081303,6.34984869804009,1.09742906468518,6.23278486040101,1.14416196157909,12.6044660106563,0.266997288831116,1.82299150440045,3.83137746653015,1.12900614720889,4.44459760686334,4.40378940915484,1.0167500190058,1.32558159174657,1.81394930375862,0.237071425992518,0.135065128467482,0.115123018404408,0.0847954215888785,0.237651384947681,0.135285625351424,0.124129376498692,1.83667842492408,2.08404339063915,0.570141797468712,0.273098654734674
"FRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSM",NA,NA,NA,NA,NA,NA,NA,0.265183584410678,0.2582848622411,0.356041048261861,0.413028941384828,0.460710317045973,0.481302757831021,0.72456000981116,0.561912587221294,0.477738872881999,0.437033984182792,0.388227687183402,0.417355342490788,0.388790430497486,0.356183523732448,0.316262147632397,0.287853519573329,0.248464772872077,0.221106078674761,0.210511041901118,0.1919941174902,0.183218052070024,0.17323022631024,0.171572760012965,0.0889735064899846,0.0917845325364134,0.0941598455545053,0.0382942920087118,0.0196880262741135,0.0301900679841748,0.0159262259293287
"GAB",54.2874568783725,42.3074837615249,100.855704573102,170.34879026999,117.783994791575,160.375300808242,56.3765057716721,23.3488098240956,49.4691643749494,27.4432028632397,30.6727705648156,35.8947378914795,30.4098762800929,35.7498916620342,41.0896445395797,14.5316708050379,16.9502442572701,22.6521139425585,28.2540735871052,10.0179670885811,21.9174639754645,11.9349904839891,18.246370332512,9.11859451284855,0.827059325451394,3.15862059544895,3.62387165995814,1.08747399119952,2.49169939557789,4.38194667903554,4.78402840885556,5.12122661554421,2.39832083006136,1.1229494228,2.96441306917838,11.2840852191964,4.77296434876632
"GBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0477694694873909,0.3080481150805,0.0699563655900561,0.0820281401527296,0.0932878100799199,0.0876386008491251,0.0909299210014345,0.0938907178035538,0.0971011817890999,0.104044951237897,0.317179820544,0.130586864632,0.116421992189431,0.117077815278647,0.003787462288,0.00103907674864223,0.00109890176689042,0.000170491418648008,0.000201708481448648,0.000243355276781228,0.000281888895873919,0.000309441697219308,1.0200072063151e-06,7.44956911431716e-09,5.00017308847147e-07,2.69861112358029e-09
"GHA",1164.4628034488,2541.55819444552,1228.62278002804,1264.5605977349,1990.86215741002,632.017836535321,772.01666543506,1220.41330804982,710.983563221525,973.411899265829,627.55697420592,1523.11130918818,1377.2446132116,1369.75058610581,1560.03791035556,1365.08633716695,1448.97805779967,1001.20584172082,726.278799893266,873.382267069359,646.357893692963,531.084889403434,8.005143127975,36.8385390007191,76.9141118755071,102.513561306143,41.9394010435146,69.4616923893974,80.8392956639701,95.4436356281898,39.6824617376982,66.135091614345,69.4899964788216,3.76699693225,7.71676466871799,21.89713713793,0.108411339322263
"GIN",1233.425933853,1422.60340603773,794.444082064558,421.650472682102,297.384691581166,260.690603955871,673.715746329405,352.82977074442,385.643753695024,631.544586336461,603.386002719098,232.295137825554,467.955912948735,263.864011049963,156.963823595887,1103.34509776154,911.251863718019,822.462546569762,1707.7604498311,1021.28351803206,688.686773735437,304.162674574921,236.577335744458,4.99327682414179,36.2139430570532,55.691634958368,12.2807552078088,41.8830979684467,71.2071529196018,13.8518218049888,38.9928366239763,55.8767054446323,12.7038265773827,48.6140184209102,7.04849469592425,12.0133025907589,177.266677026602
"GMB",23.6452800477417,187.774099268087,126.160792327308,91.994610669647,157.40728211478,110.793550695613,83.5157437008756,73.425655817613,65.7901177628632,61.2434432985081,24.9893070952491,33.2927403456545,74.435748524121,32.9474819201555,18.2179440996547,9.40627000046485,42.952503316548,45.2260401380141,69.0788602728882,36.3408063952276,18.6244731884221,11.3082224543843,12.7705168074707,0.319547978281593,1.85890339341996,3.26483991675857,4.38161896300443,1.9333583128017,3.18021705785908,4.30673977907905,5.11278077868945,1.62093556696965,2.43522915975474,5.85831845121141,7.13380556879939,6.91475763154893,5.93770203160625
"GNB",224.061209976618,160.196289948593,351.968597634906,52.8480589677937,134.046634947407,239.63927233872,36.2733456771081,111.957812541742,28.567588817087,39.8825874269012,296.127717031834,88.7314897699682,177.651859589853,50.6223543607062,72.1122362791494,32.9734464518491,50.3502633798041,68.5568568894297,50.8620863662256,63.0094102970313,33.6710436161551,41.6644917574397,153.290459412888,129.593885726089,31.746577457073,17.9290947635621,0.782457321188439,6.35852711016128,10.2871699330914,5.18989449649445,9.72747488265331,12.5656383187925,5.45162813979242,10.5118344965373,22.2255136810988,5.80332248950467,9.32628056254383
