"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",1.14905460984058,1.10891381730987,1.11339242962056,1.13500940663103,1.11337108917578,1.15036669767956,1.12917963430411,1.13537755837146,1.09481903863666,1.10459799983563,1.11762715361035,1.18585326660798,1.10817793933448,1.11694811600005,1.08470892888391,1.09512689892747,1.09895807705021,1.132671983535,1.1352648816686,1.11811712836769,1.12053266527195,1.10270264287095,1.11596477276406,1.12818581846348,1.15991029416958,1.14585007370129,1.11931310917971,1.15128897151953,1.09963020710589,1.10880659946707,1.11065224514688,1.10073925678208,1.10055455188818,1.12387704869185,1.13618345966474,1.13667832555482,1.08688322009645,1.10750941855129,1.12391235534259,1.12985620298012,1.08357708922448,1.15134506779236,1.12757569318558,1.0933610237381,1.12624327527937,1.13713432088602,1.12775615594751,1.13464519253697,1.13293064775414,1.17037203390519,1.14512112287583,1.12271566340777,1.18187697438671,1.12191734877699,1.1274781512244,1.17204899827697,1.12526559032775,1.11512638285255,1.16037966123253,1.12452839940142,1.10632576706457,1.135148121983,1.11159891285618,1.1423273942732,1.09951703718343,1.13984933198421,1.16553237873692,1.13525958144294,1.12722865149113,1.17532801910358,1.11868680363767,1.13694511190618,1.09338590582181,1.11311702941704,1.15870060054213,1.15338250242902,1.14840563788472,1.10826029067433,1.14897934935467,1.1283763476623,1.14328376910916,1.12705184744343,1.10235766968611,1.1540863294189,1.13506248774525,1.13511374812863,1.1345874876521,1.09529471250926,1.14765251042895,1.11559071532598,1.1154502831914,1.09070745313791,1.1324782335959,1.12154894474058,1.08583665566042,1.14795972164513,1.12316388410213,1.18956504726702,1.0976092979162,1.13374585213492
"2",0.95158326576195,0.920963719133263,0.91662669711553,0.950063310312499,0.918986615002654,0.988855968497059,0.93527069970042,0.973334301303645,0.872962083665545,0.870707762612021,0.911861950505675,1.04643043350608,0.908736431762976,0.910861424571837,0.850251370343365,0.881479973928778,0.908909339274785,0.951289755541841,0.93708134434827,0.913450286444828,0.927835129138944,0.910097476727551,0.915261012352908,0.912105099667261,0.988427476591978,0.997425438371735,0.929520342796268,0.995839759354061,0.889866263527271,0.873642832552635,0.911624017819935,0.890011911250116,0.895506383845432,0.95571640746583,0.949169485284842,0.945471898732736,0.849415320636203,0.927239351437645,0.954571668953643,0.942486429934165,0.842764648266317,0.993810667420848,0.971905855170629,0.88659779928056,0.958913034002631,0.960557623414348,0.934097267868764,0.971791570581303,0.972794546382092,1.04470753388284,0.986509355644744,0.946060559342328,1.05714392247765,0.940815771030844,0.947931545632696,1.00633758043129,0.903855960560406,0.933174719946712,0.976940612367353,0.935101332430213,0.89445333555831,0.951952005199864,0.894843201209553,0.973819227340091,0.928390379129194,0.954597713582719,0.98076525110242,0.94939976464101,0.982865466776041,1.05409437470404,0.933790179870017,0.947482817007738,0.873835150047429,0.893461231758241,1.00863904248249,1.00673750504101,0.961053728972725,0.921786400795458,0.979477689288902,0.940839492124398,0.99068855642313,0.951412145161312,0.917992051280363,0.999822924297352,0.964547172896462,0.96691810095526,0.958406576228227,0.886047571359577,0.960130998023566,0.930353329999524,0.908985018759168,0.911845292156149,0.948160601663096,0.950139135125333,0.873657617298059,0.965123678239718,0.933152197257154,1.05637387205035,0.894474439517515,0.959946800777361
"3",0.87973358154308,0.85347174295439,0.842926408604608,0.880835124377801,0.848967563339607,0.928199418727646,0.859583593091333,0.91022396664315,0.797164218168663,0.788016012308153,0.843626695725248,0.992727631680456,0.837370967445095,0.833499123748489,0.76932320970284,0.80357443452166,0.841341480371744,0.877179566023972,0.864954199501335,0.839695308548034,0.860298734077742,0.845338364083232,0.841179767636458,0.832354294230786,0.919030155495825,0.949802919443128,0.858506792795705,0.935974097069873,0.819182054258603,0.789626567043779,0.839835873404678,0.810830920621994,0.824148985511158,0.900295085892539,0.873950112026887,0.868753945037045,0.763604028817693,0.863281469664869,0.904654634670659,0.866986461471294,0.759133185222698,0.928339476904175,0.91808557991145,0.822662404145497,0.894711629844178,0.887047656093608,0.867731152568202,0.907575440755153,0.92113368657258,1.00114354115977,0.926222505405955,0.878865266855132,1.00407318959277,0.872174621410727,0.881051842984438,0.940837590932992,0.82420205261184,0.862626120669805,0.911087841361243,0.875073216527701,0.821925486085659,0.886882958195287,0.813250101086738,0.906949571303566,0.87446401261288,0.884516621094551,0.907323206995928,0.880041107130375,0.931960199246043,0.993580428784756,0.869428928303539,0.868082772222146,0.800716372862116,0.807482750687588,0.948270229390043,0.948418519159844,0.889063755564282,0.862328601896349,0.922467140955908,0.869921507095998,0.937444604576028,0.891674842869916,0.856286463245894,0.945932944153183,0.903404319748617,0.907328229646187,0.890466778256447,0.814874980204335,0.889241744978276,0.856308156957619,0.838204616743401,0.848495425533941,0.874035784990454,0.886971729413637,0.800708028901613,0.903247825131816,0.866669334394817,1.00183054403934,0.823266560772865,0.89309710412747
"4",0.877218369650326,0.847830164743128,0.830548627854669,0.867902819807048,0.833455554390765,0.934235087675222,0.844058895463097,0.909928542492457,0.777895318525439,0.769746038708833,0.836125975658029,1.00596047845922,0.823335319139008,0.817698145390961,0.74573058538484,0.778248180130558,0.828372802865972,0.860391581547126,0.85443624742617,0.830708648168457,0.859180166654338,0.83559770096577,0.83179818069412,0.813421935067651,0.909728318664943,0.969578963143069,0.85178310454858,0.943753436718283,0.805567190775183,0.770562906867401,0.828311442070266,0.788118796949589,0.814096482065617,0.912457517651818,0.867230201249584,0.858389506726568,0.72675916949408,0.853463631268412,0.91692416917939,0.849193242567297,0.730740002563784,0.92950590296969,0.926546852953362,0.818197354023444,0.893635060585111,0.87591734703594,0.861407191355615,0.912615193219411,0.937390857286573,1.02135405687796,0.93102323307057,0.869873811588908,1.02034359590169,0.871209148869293,0.876484144005336,0.942093277957345,0.806940569755318,0.84645579508649,0.91751902058213,0.87920811774668,0.809723494450136,0.890377384057492,0.791176557453916,0.902889411723637,0.880420608813387,0.877777513233612,0.898931170525607,0.872134252046196,0.942262139163731,0.997315657868271,0.869159917472432,0.850096282567278,0.787885276768447,0.784369042206954,0.95114167133126,0.952351027968204,0.883366690933495,0.866214443183042,0.926612895407077,0.856336247006841,0.94728582712217,0.894789479879727,0.85176338286161,0.953849905039877,0.908613740898941,0.91242663279207,0.885879629233412,0.800704158296347,0.876727018359821,0.837153342410247,0.828946218419018,0.844666989155535,0.859275234495728,0.882244122988582,0.780820163154288,0.907148682886323,0.863134704769805,1.01384574263402,0.812570358123865,0.893271592595555
"5",0.85068579230328,0.822348553592878,0.788504586372152,0.831794256007005,0.789393022982393,0.931046797936668,0.798842391846096,0.865079850067749,0.753168503211432,0.727505888257774,0.811615454235644,1.0068267037225,0.779537073705727,0.779242518500359,0.717154223757621,0.730222365108666,0.793468196390793,0.796836439496218,0.832827900214902,0.803421000098603,0.836438132394745,0.806060251060899,0.790890351714972,0.766110947171108,0.895671341003627,0.968350949735975,0.81797860313593,0.91971260922772,0.76792408354914,0.728819958868294,0.795227949024338,0.749583136988504,0.787706750243524,0.915380368530251,0.824478975721365,0.812959884333863,0.671265154938119,0.821945249465174,0.920836720027716,0.794257711043136,0.690653514047756,0.893102447556957,0.891575326472974,0.786905113872423,0.844999189028636,0.820273513860727,0.827703499446092,0.903000367805295,0.933416410314868,0.985443652558863,0.910278932629147,0.844976599149,1.03420393115976,0.843125888383175,0.826681794149972,0.937635278028507,0.764813554771526,0.808800770007495,0.90738235486042,0.874339611080959,0.788478228666655,0.861818344247346,0.744773418398598,0.875028237329675,0.866391070234748,0.849410405210251,0.879751843530659,0.843544499584399,0.927097888976312,0.955808347904534,0.841305869100236,0.811955383809683,0.761016268539148,0.745217489770669,0.919035921186044,0.943667104739815,0.86113374648125,0.853346387660998,0.918261690932422,0.814942318352337,0.952161809455836,0.873625543765637,0.833662904278641,0.917179214357282,0.888614212163151,0.90545470203177,0.857598620860008,0.770399880087232,0.851243324800129,0.801833945364932,0.789432377927082,0.798322481067212,0.835554150746298,0.855590511054258,0.745042215154817,0.91984938539383,0.821575570453575,1.00369209479342,0.781903654042362,0.862849599051525
"6",0.861164291801972,0.83623458886586,0.787768704829645,0.833165277044394,0.786765372431847,0.951955423896674,0.793029108558965,0.851116242639956,0.7718325759322,0.733101088477899,0.827392589081515,1.02422391912304,0.780741780555886,0.782571448668017,0.736035027597278,0.728072530868805,0.799980106372437,0.778898972462209,0.848268661305725,0.814848609792396,0.847595620893644,0.815336847263368,0.794021636238168,0.762743127162085,0.908672619006214,0.991627784099696,0.821173039812997,0.921999645236261,0.775534168887433,0.737000437060315,0.799876361883032,0.756181745633737,0.802373672454189,0.943968894085856,0.82078374333709,0.808851308597846,0.668727923732431,0.826754492388734,0.950532761988662,0.782657755271199,0.70146935516033,0.886339481114583,0.887590088085563,0.798585481766432,0.833823592903762,0.805215568348614,0.832347861271736,0.919538981377876,0.955375378897431,0.971878245712524,0.917446061478158,0.85088320250173,1.05941945121037,0.849178746143121,0.816898753778974,0.95680975175545,0.76750620733452,0.809361289706546,0.923565432940129,0.902738973719143,0.808298410458119,0.86786975238743,0.746344758294315,0.879284339071357,0.881942191003551,0.858383482125564,0.892274277778662,0.850020680583989,0.937814358580739,0.936512358502681,0.849425911298884,0.814319239704444,0.777329879108203,0.749781220926692,0.916465253390198,0.956245842555353,0.873508177644224,0.874401038394851,0.93714375086759,0.814355072468679,0.979722486199032,0.882716135066057,0.849092880598598,0.912244162590497,0.898367310094369,0.927657239999483,0.86243792128739,0.782711811370154,0.860859946625279,0.803984292229388,0.794426062948181,0.794416211292784,0.844777476946636,0.862366616186412,0.756531742482993,0.957678305768473,0.820196584281299,1.01191913063152,0.788647146411428,0.863521214880708
"7",0.922227884518783,0.898824557489811,0.835047669851172,0.883139771240777,0.833451891584585,1.01694028405533,0.837150949818095,0.885541077035422,0.837861581443128,0.783496017584719,0.891817917979629,1.08804232280967,0.831152731203482,0.834864386123221,0.79865937784299,0.773093084689685,0.855246898837379,0.812041383136875,0.912683680138994,0.875366687410587,0.907619654195914,0.873747384926059,0.846196969157396,0.808664100817566,0.971341080897625,1.06338541178444,0.872981947351701,0.969790888130405,0.831624488335551,0.793109401407797,0.853477119269002,0.811116592511774,0.865533028385511,1.02380629367304,0.867504487238376,0.854596901604405,0.709649745689881,0.881238401576319,1.03191793179557,0.821560407514354,0.756894894185369,0.923448804715997,0.927663130096287,0.858672950830997,0.871664305360299,0.840031450308824,0.885609208831018,0.980693282574701,1.02538792464312,1.00598149973576,0.970871193699126,0.90539556331236,1.11488931338301,0.904382019628505,0.85752205209351,1.02160254443977,0.817675376364576,0.859679773227607,0.987799093690336,0.980812859043025,0.876632718126378,0.92377758029415,0.796012858405025,0.933225535525393,0.943700529508201,0.917392536470974,0.95131607137867,0.905875021606415,0.992432536565142,0.960525575399928,0.90754431126135,0.86521455685803,0.841132263899975,0.801707815465547,0.961713487551761,1.01112737579936,0.931162152237472,0.94552436317563,1.0045320662962,0.863902903330271,1.05905436798201,0.940078315451566,0.9138940275355,0.954735597174428,0.953151826562155,0.99415868547063,0.916323015173705,0.842480551520877,0.918227015201998,0.855574389551675,0.847687542612103,0.839863066730736,0.903527748182317,0.9162557722191,0.813740885043575,1.04175765330346,0.868568374738167,1.06507724238039,0.843152553133941,0.914216883541913
"8",0.962355475507568,0.922563436184403,0.866480933284497,0.895245284244012,0.85842934216053,1.02446978535065,0.866034343860789,0.908024602522132,0.878482613577392,0.835114574000165,0.920961795368959,1.0744434667232,0.866476142909368,0.870473830478057,0.851901381881272,0.807508527302784,0.895496571232915,0.837509021316312,0.933395412525156,0.909040246946018,0.941255177818772,0.910108893821897,0.881715680049572,0.84749842004153,0.976055571703403,1.06666182164768,0.897301866670857,0.987338141177972,0.874879924968844,0.841839384118499,0.8881037316033,0.849280625553702,0.90986170368246,1.04815735621307,0.890351835940189,0.874407059530667,0.765008532354619,0.9037655096854,1.04476312372327,0.84690402446213,0.808087034662043,0.939360993777106,0.951137025915832,0.910393781609843,0.894723382057338,0.86335400231828,0.914299862306437,0.999130072118412,1.04156053617285,1.00438841419425,0.985363527474107,0.924294013589281,1.09383893136231,0.926537452874938,0.88715173240442,1.02467771009812,0.868846373739179,0.876719717581357,1.03735487984362,1.02093050523076,0.922062703654359,0.952602798205601,0.834031976271733,0.939983900606864,0.978960553402932,0.934321763453127,0.97640501621663,0.924567374823902,1.00561218361686,0.953345859444444,0.936614314629927,0.887986255091721,0.881772107828493,0.851437112905756,0.963651546807724,0.997359969250838,0.94631577359021,0.986403704356462,1.01804262062771,0.883823236863102,1.05881718566876,0.96716399826636,0.941437263430884,0.956596794915489,0.971067446390939,1.00063042426235,0.934114464492877,0.889928307013233,0.935995536070135,0.876174396683082,0.888014128508623,0.882888844163715,0.915422224096503,0.928940284828823,0.867984472107525,1.06482009159827,0.898085563942876,1.04221038186328,0.881421630693192,0.940786354950868
"9",1.04950309685425,0.987929179152412,0.941114802236152,0.949129000799863,0.926392695820243,1.07679369202855,0.938142631165679,0.977861006179157,0.960123352225919,0.926774148874239,0.992438852788263,1.10256109879973,0.942585398988849,0.947211102019938,0.946613159772876,0.883311447399562,0.980165243277431,0.902786729488939,0.996358699437691,0.986052997131562,1.01937390484745,0.990611161127265,0.952386332661485,0.92531664822401,1.02153848339393,1.11538058826419,0.964637603384523,1.05255817630317,0.961702983605097,0.925655837300478,0.965673505025311,0.929371276078934,0.996968902750236,1.11441642936314,0.9576673676797,0.937450329509885,0.862233254459309,0.969060581145661,1.10036140590441,0.912010745803127,0.897451757188142,0.994430080757389,1.00764045377296,1.00761944327065,0.963301466749123,0.930793882985958,0.987507482162941,1.06065495865152,1.10380027340632,1.05115375719145,1.04556668602997,0.985534004487839,1.11552157295616,0.992439547911252,0.954722201603837,1.07115458185566,0.963692565262754,0.93501148800914,1.12629267305646,1.09855652810543,1.01042299613905,1.02530955013873,0.911259556814791,0.98990611963633,1.06087157619586,0.994584621561688,1.0472850595566,0.986213618849687,1.05698988751717,0.985931607863304,1.01021469713966,0.949196415789513,0.9640924743427,0.943014906004438,1.0013512715187,1.0237290229371,1.00492897713561,1.07238791300838,1.07520736168151,0.944368519637276,1.09868325553877,1.04044515582713,1.01036115526417,1.00202417248156,1.03233959051764,1.04972442624717,0.995576237742452,0.978844804200146,0.997084964468908,0.939129055557634,0.972905781480284,0.969858054252263,0.969077591540983,0.983898832058145,0.966255021689544,1.1270620566103,0.972513974220845,1.06366583756335,0.963029435475553,1.01308856650707
"10",1.18468006205837,1.10543245131477,1.0658847714634,1.05399946321269,1.04078391460253,1.18754557993843,1.06191038033663,1.1043378708195,1.09255601860408,1.06841636427749,1.11718130647968,1.18500534550983,1.06984239805389,1.07526122426473,1.08956885060693,1.00242300747446,1.11625333742726,1.01694855412026,1.11101699603542,1.11612200345143,1.15443539902416,1.12203666341718,1.07118963364872,1.05240378561411,1.11539658979926,1.22575548751866,1.08421995020086,1.17340567374294,1.1013340025448,1.05746757214991,1.09580330973876,1.05913159484585,1.13839794676004,1.24059118231166,1.07788715536583,1.05122914737496,1.00592158536917,1.08690228593581,1.21256780383723,1.02675000818178,1.03112030557915,1.1040938933623,1.11121179082032,1.16103440908561,1.08550181057695,1.05062924505847,1.11548653493002,1.17829750962951,1.22838635531889,1.15920968675579,1.16363737461348,1.09847963681636,1.19548849853681,1.11274674247238,1.07230923953093,1.16549929625617,1.10395326419695,1.04163714669759,1.26466660011761,1.22802333975383,1.15340575398317,1.15398081965544,1.0369491097407,1.09341065395274,1.19548751293578,1.10571526967733,1.16262937697201,1.09886628139745,1.15363602058131,1.07146978969556,1.13981090262497,1.06030235130885,1.09579296753462,1.08453927997082,1.09168410927416,1.10446459304202,1.11390393613351,1.2190114833985,1.18969855077229,1.04552228742419,1.19617358205713,1.17279316748866,1.12968472416246,1.10282467737519,1.15068725502975,1.15498133744953,1.1113905383688,1.12139831887999,1.10549548633686,1.05211506794107,1.11169004274779,1.10821272874619,1.07142190222574,1.09092526716099,1.11719029091435,1.23806236037599,1.10100148005011,1.13976359039057,1.09737843182179,1.14280344831662
