"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"AZE",23.8959940192775,65.0860659984469,58.9213984478303,60.8396968786689,61.7888613100681,65.5756273489139,65.718786180981,68.9626331260254,73.212256146999,72.3729265160157,75.847463532162,72.032936413099,36.3467574881021,42.1696643687663,33.5392145854666,29.1981324050485,29.1175923197589,15.7144103829653,15.1767918971866,14.245645708036,14.0848668167961,13.6193764548325,14.4942718060793,14.481706179814,15.6104610350806,15.4271124100643,16.2575482396939,16.5738932458938,16.9212916659918,17.068569833907,17.1318258839788,17.443697366917
"BDI",1295.61698248541,2815.73455690911,3429.00887249845,3272.10702067893,4248.68180125434,4517.09722768669,3705.70777014228,3649.54694378947,3968.43718821991,3176.11944791126,2494.47943384727,2392.81991767848,2502.12086131019,2568.6322994217,3408.22267736038,2640.33721965163,2361.78712324153,2291.03178790742,2516.35786087619,2566.89889209635,2558.96111521852,2548.44206201359,2507.09437474622,2511.1678046074,2493.62508930767,2253.67726444086,2031.83873014842,1850.61101948926,2015.57422872179,1935.2229636669,1930.97594704023,1885.37247794806
"BEL",38.9096298808906,31.6573562112781,26.817457909721,23.0280442319848,15.8500364270711,13.7784076527561,11.3591575941194,14.6780964868171,13.8499688257311,13.2825214405068,11.6276975201717,13.0567990946869,11.624767465576,12.4802502440203,12.0884126778061,11.1340492371313,11.7623217865769,11.7597535588143,11.4279238313775,11.1170015974108,10.600487977731,10.1826697691274,10.3250434196337,10.1691615125234,10.3025451273387,9.67726813854404,7.22007338899697,6.70327821529259,6.53178012302212,6.23335133995883,6.16886986632878,5.90313361739243
"BEN",1446.56284276301,3956.77091482958,5700.51682888202,6763.7188015007,7277.46137258104,6564.97603993159,6576.08219171694,6527.07461731779,6394.30347363799,5691.97605303194,4203.81597598015,4360.17953172859,3551.54628861817,3576.67526581563,3285.68559284096,3655.46775284573,4098.65865270848,4177.13131715496,4217.18255340884,4189.01038150521,4205.84913278436,4347.0076230984,4553.73454459477,4748.24806523605,5021.82542532543,5305.56624701494,5298.69319193177,5123.97206881124,5273.63992772865,5093.60777374548,5210.13925557199,5221.97289983312
"BFA",4229.90694892694,9105.40977916616,10561.1259903388,11148.7249377738,11413.8631336074,8571.44830696296,8018.34537754742,8341.28441358618,7364.15006519625,6174.78340695319,4964.58611420042,4661.06535302522,5478.08374405687,6696.36920167565,8754.924149574,9559.94198860197,10151.1977889853,10543.5715884067,12770.0327047884,12157.4498740883,10879.5248186404,9121.38477893127,8660.72450284687,6376.14615944526,5993.21528204969,5351.48333501956,4828.80434241384,3668.59764532854,3522.00849091692,3505.5301664096,3604.87022073988,3896.33784556785
"BGD",9283.29076264485,23188.7489593087,32199.0978148409,36679.1714139114,38598.7441407372,39589.3344997622,40087.4593047035,39690.1066122664,37833.6385523937,29145.9169547012,23579.2501108722,20763.4895051542,16434.8253631728,15086.1676329519,13872.7705095826,13074.3730705727,13918.9266852567,14013.7496480907,14123.8349550876,14206.2182840337,14187.4216594343,13589.3572151793,14617.700889405,14697.2924114557,13279.4597285256,11034.2209832835,9878.83594184219,8224.4760369945,7346.88056089161,6754.73907351517,6710.52301389322,6579.99235158617
"BGR",-17.0763640770309,22.2085351082112,9.25818745879995,10.4021577263645,9.60861042402669,8.80496249594528,9.35749557840744,8.86587683586693,8.83341669275916,8.56736368238309,8.25242093144374,8.36630598775317,10.8730054114254,10.5517048069443,7.60540913626521,7.96953017577105,6.56301437991056,7.58796491875887,5.76671881801151,6.16325398491281,8.80553434078661,6.87114391162553,7.19070428649847,5.59171580094116,7.13134515155285,6.05325828948416,6.58128207449472,6.3407945586269,6.57670020206977,6.50656114319241,6.15528569659988,7.11782112444883
"BHR",2.96136594357692,4.40797388926078,4.91187702887014,4.97727348190222,4.71518059357826,3.35214373056346,3.17473877236663,3.12681610264041,3.09481829101696,2.8428381911799,2.62463138067783,2.47754584958655,2.11735438586061,1.97342022242177,1.82706782842938,1.68538900010844,1.58462227157022,1.57384904019047,1.4060638650265,1.43779214035042,1.36561813611178,1.33748586214686,1.26886820277641,1.23982996194809,1.20617556692052,1.19097473162262,1.15497538973805,1.14271071541521,1.19370389148596,1.24204735484227,1.35967615055841,1.47379023971538
"BHS",0.793696373189031,1.20197995794194,0.859369680993354,0.972975966427353,0.962945807457001,0.626306759363911,0.533319978112606,0.478831790647827,0.512947089234502,0.471655454064343,0.459206171777751,0.335905366403762,0.310802583441439,0.327489887969347,0.337295191574632,0.332145290397406,0.317668850766362,0.301727235919568,0.292559075774722,0.306761295410472,0.281746793124412,0.259846816252147,0.244467468600219,0.247521063434168,0.253312339951691,0.272550742949571,0.276825959726922,0.253635725650376,0.262634230594496,0.241785982350118,0.244226825964256,0.261915544282101
"BIH",-0.329172047899727,8.46279453300679,24.8233854322021,38.7501435852814,47.0577090721619,51.1742752633388,52.9096201640693,52.047460791005,53.0080414930882,51.8757267020455,51.0650494053869,49.9776246329467,37.6661960764577,31.6768583358884,27.5431319524758,23.3009622493092,19.0623938322393,11.3334109255013,9.62631692351467,8.48702944070177,7.97665244283487,6.88879363922474,5.10714940108313,4.99546299324169,4.62682616282166,4.35941798465069,4.38187407717992,4.00106057442911,4.13945133131136,3.88094265740883,3.88239513215323,3.96280219965902
"BLR",44.4113368544822,55.4396701602069,61.8023539801568,66.3890106986979,64.1859984548767,66.9237997369947,65.4903946938605,68.516770249976,64.9138672731077,63.0187308401675,58.7521430673884,59.542207358269,31.0088928531562,21.4773796928197,9.78904157872703,5.37048890944079,4.58907619186376,4.08031104450094,3.58131761185189,3.35598017727611,3.12998426363373,2.92917612973382,2.82386581617018,2.73712377301085,2.70715292863565,2.71096490816614,2.80627644376001,2.76777296354548,2.76172352288853,2.75530098151802,2.79312563813616,2.76611684355097
"BLZ",0.54239743693566,1.06031352057153,1.13440558344865,1.27075211238396,1.32016047979426,1.2648092571682,0.811299107367007,1.06966442683168,0.856928634248471,0.752333493214324,0.586723494298939,0.617723295185996,0.697503504480358,0.628832139879138,0.583707743023526,0.555180377090483,0.558583598990533,0.527258021649117,0.522387059917791,0.538599521536778,0.36059650248207,0.335905277650735,0.360257954310912,0.327041182051281,0.304767979094695,0.304553082581859,0.283178127877475,0.288155840634783,0.292242798417463,0.290390233056389,0.285008625829553,0.282933818331556
"BOL",20.1972652330633,42.1463477425676,52.6724642843262,57.190383442177,56.0260851402515,56.4547973265026,42.2530255192357,38.822369698608,38.0535917487168,38.0345126703029,41.3430915434897,42.5936298709298,42.1152493045536,42.382304562512,39.5328051145066,41.5881868798434,32.0909824440705,45.8486897218587,41.0411198885837,26.079965685834,22.3942487448812,19.7310602300251,14.5242128653042,12.6444098947958,13.0173879363146,13.4550780390336,13.9237104276624,15.3284896476707,15.1755293228979,15.3543172251664,20.9182335996506,20.6718588609432
"BRA",357.746534913505,367.332492095419,407.976802241132,416.795917507321,395.94103568255,415.442787819209,421.467131484604,435.340654962555,447.249434523401,458.159952649931,379.687406631764,317.906174825662,267.264876167676,263.442878095871,290.834123041838,221.33496305331,285.505239940464,186.546275436315,173.082648047586,155.376080879777,145.169311883212,138.801505039302,141.524731539828,135.549522711654,131.005691184092,127.238972511681,123.914264148351,120.921862515207,118.249507041396,115.936664815237,114.034620400977,112.545376792422
"BRB",0.957529884014621,0.934316909672204,0.881435337085364,0.844226279954863,0.638010562263874,0.408161200695789,0.378941219092665,0.293179686472446,0.285747137251152,0.338319026550797,0.265129933792554,0.24198185759357,0.233141238023223,0.221040742411732,0.19925441313186,0.197598903810685,0.178268699695469,0.181779076560383,0.171554226490363,0.189705578192189,0.182509538323422,0.179777080542212,0.182339319902828,0.186313429786523,0.170806207064896,0.171918417413321,0.17502294671809,0.217417537107732,0.200099926622831,0.189324577412661,0.203527689174581,0.194013352903359
"BRN",0.730798755788971,0.709206311926467,0.644211467695593,0.537884581236848,0.369784256551886,0.319219391327939,0.301741545352911,0.284566889244438,0.284502092644297,0.287402955834713,0.293085750268985,0.323334791601021,0.353176998489136,0.330375793229299,0.313004019313694,0.314602963893357,0.300830021242286,0.306398611880327,0.292352472059974,0.31897916126483,0.30515944179354,0.300434148712198,0.288953368280397,0.293536335284849,0.286828883409359,0.285705669925109,0.285138785391593,0.282742172934833,0.276492925281901,0.268915851616059,0.288526924022587,0.306367617762146
"BTN",71.2326854957815,99.8291911332724,99.4094497240675,101.214788658451,85.379942727106,80.7956913252506,73.5420826764763,67.0196631639836,60.4714323315304,38.2406628737143,26.2456689505949,28.3654988164363,28.0854338752754,29.1690725652261,30.4246611745816,29.4800453551939,28.4463375281352,28.1425463277559,37.4225114387912,33.3176479999451,31.8809224944163,31.2951455509397,31.0540735702012,24.3879635207952,23.9096775958767,18.620586626163,19.4873890761814,17.1647743733062,14.4587092629098,16.2638158464095,16.5500310313699,16.4825209416857
"BWA",81.3666489901067,122.717677386663,148.714123804234,162.095823472138,167.034180295,164.985468396629,153.093813499641,135.50844501223,136.551432278094,133.595665147024,136.832634238793,133.751966785105,133.363484692954,134.576220495606,133.105181866181,133.615822733682,129.882139741651,132.395298291697,132.536939252054,130.675065261608,127.996601209508,125.145615148915,123.20471082016,124.497018572978,122.560656567461,121.160057457616,119.100907936219,117.316669933297,116.102448353267,116.995440882257,118.065265630431,116.620214955709
"CAF",866.09178979624,1689.99241351067,2122.13828860874,2280.50988781906,2347.90233794904,2322.73800351422,2335.43531284698,2496.88596277022,2147.82228536378,1601.01405110018,1232.42698993339,1252.75434941196,1718.45309566967,2073.88294397205,1933.13392339887,2026.9893381773,2140.93815215294,2252.13550490716,2386.02877981256,2477.1995137253,2609.16169476302,2645.3836418199,2559.74930601068,2389.50838138138,2202.03338559288,2011.4166034563,1941.06808649154,1966.22574804063,1727.74296000644,2083.22589546973,2210.9813295481,2344.92488115959
"CAN",93.6310874429736,113.892634564776,123.001792393434,126.880558461997,128.642796368941,129.643920353843,130.488423638922,85.4085909989823,61.1940145966805,38.7382003447523,33.471348690974,24.2288720681878,21.8202210365306,19.8106132910319,18.2450535427392,17.3768436374666,16.4771345816923,15.9744907737449,15.5245078048971,15.1239927499991,14.7842813544238,14.7040155021526,14.6475875420223,14.6335374809923,14.861604938806,15.0948622150548,15.3465254723028,15.6223451858018,15.7155146651414,15.6709325430184,15.516758191269,15.2712613562374
"CHE",25.3594307375073,26.1393145793284,26.4200084913597,26.7960222868319,27.0050517386657,27.2819900689631,18.6981212846012,15.2812308296353,13.869279524001,8.45457352811845,7.27708045181148,6.97828135798306,5.58449709800932,6.91807480775062,6.98562638460618,6.8502452815824,7.05404778877547,6.96330009704735,6.98649350495421,7.08790421405853,6.96236646413742,6.84815583803335,6.70050744357047,6.56203368845332,6.50172296812705,6.12491081745413,6.02821370084179,4.59874401884071,4.43971525412758,4.3400371565655,4.1193881931798,4.08727281097678
"CHL",27.2111437526748,18.6906422445892,15.070098001424,13.6244274885423,13.1844455367968,13.5040660659292,14.0356206816574,14.2146760219474,13.6929137488886,14.1388729239504,13.2583219009602,12.296723722466,13.9122847616286,13.7200150024685,13.1016174706474,12.4498350187493,12.761654766143,12.2701247510244,11.5145110380037,11.6767385624882,11.1948372085675,11.0105164584656,11.0208646174487,10.8403734883493,11.0256311016645,11.7854741289076,12.1216851483616,12.1759198171585,11.5652054246266,11.6510583390237,11.7090100491937,12.0678532915492
"CHN",18155.3619361701,21664.2777118305,23533.1455654214,13460.2747912943,10191.8758442096,8607.79715905495,11220.3634456352,10739.1689507354,8240.55404989084,7094.86703094082,6137.33114536903,6110.86185007498,6420.15337912708,6961.71442058721,7589.6587690345,7328.82657845689,6734.61224874251,6364.50698786579,6063.47980392461,5762.90673869763,5548.7140586886,5347.21516132307,5228.39972394704,5172.67829097748,5108.60127905873,5102.20659451305,4728.97475672312,4470.75428797757,4165.67703541365,3881.2594668782,3712.46687403193,3611.32155380067
"CIV",1081.03454367976,3542.96051693844,6253.22840599809,8323.83353455616,8354.07621320019,8379.78400535136,8619.36464190501,8848.55542569063,9033.27453767594,8718.40237878853,7955.83503767595,7473.43816165483,7448.2076423316,7583.52110526528,7649.14177476522,7697.95041781174,7381.83067935834,6059.86471166233,6065.82311977127,6437.39476104656,6354.69952870382,6165.15533535213,6107.76229542847,6086.71491445559,5842.04583383984,5314.36412993853,5484.28283500601,5898.004433451,6355.7486836062,6622.22488211799,6611.06509818848,7860.56622201054
"CMR",1087.35483070848,2983.86599620793,4851.30296002521,6213.22742928432,6969.62995288289,7076.7209691241,7052.60914818407,7255.95813423024,7128.15796933738,6810.21642381502,6730.52648546564,7082.30220683893,7805.32633313599,8641.13219222074,8843.37048792566,8684.23169928058,8981.52288868594,9113.75334044874,8964.83384834804,9076.19705057516,9019.36552206168,9044.92088205424,8946.65111787605,8573.121117788,8264.22450763038,6777.45642236915,6415.9459025668,6176.40530333529,5800.86465600966,5821.3153568341,5653.22629125115,5749.22026153745
"COD",1017.89076421077,2841.66832250159,5295.6957051616,7919.54385385289,10650.3440457101,12851.3523054028,15088.6212750278,16983.0849905802,18277.9793126754,19941.8894245847,21505.4592641037,24607.5403441665,27263.4787148827,28195.4351800657,29142.3807693699,31524.5323496025,34304.1723113286,37050.637802596,39121.5589363742,41554.19365739,39375.030579051,39641.5815753345,39320.3957555925,37705.7862786639,36625.0869010631,34837.7195726757,33569.477095059,27559.0131662044,27065.2326388909,26055.708553216,25252.619413125,24431.5748660655
"COG",104.018705783021,218.270370629454,337.070669488653,453.851392815673,587.635336971074,647.497517891665,602.662065159857,644.106170410856,661.160751980289,674.337039356291,687.678549160666,741.45938417469,809.642175062079,895.595762297335,1174.22481384206,1335.20020126764,1468.97785392866,1712.30976806652,1949.2413560493,2090.28645758204,2169.29366057736,2225.9984427839,2271.9638503378,2196.42804393778,2042.69670067822,2034.98052413656,1908.02865375163,1593.65469647042,1465.01461687259,1419.35271624214,1288.29715249136,1194.88810865518
"COK",0.080572227933157,0.249430083000288,0.374921580506192,0.532928921447618,0.591156746626439,0.628722780959061,0.534222929458773,0.53168343253605,0.507328153787079,0.387267643899492,0.412837001819972,0.404802365823324,0.38934577156971,0.372350020030784,0.382741652211187,0.342946220154213,0.452810824984581,0.452996564191277,0.359982179519083,0.365723703808951,0.354586720590501,0.354903636473282,0.382053735006253,0.295743163409273,0.279068383845297,0.259683191448092,0.249749016538346,0.237481377609686,0.233329481655652,0.239871277645557,0.243399431067506,0.242693127354643
"COL",101.442259869868,176.632786725206,205.584460870456,189.149286327623,172.218652904251,168.0985201098,177.750512017298,158.889231376821,130.201040192971,86.1429530880248,79.0542653691991,80.3786583609017,85.6153377145546,67.3543613625125,68.757761779063,48.3277160693782,47.9568485251155,55.4314674054153,61.2796580211713,77.5897871043083,70.2082726993692,61.8994795542452,47.1950597359515,45.9812717354332,43.9467147812317,41.4662513565769,40.7134304691857,41.6187463940995,40.8694109608463,44.4071814223674,47.2877201857689,49.0088766023642
"COM",106.260470903562,317.104614884532,405.743766018498,425.267087632352,298.623624998515,358.576889084655,215.007758527725,185.140161145938,255.039512934444,141.484980857637,116.181625514153,201.9176221209,212.577684871856,241.328031335275,238.480195724088,215.089105388353,287.166422286159,302.006991700732,256.814776639303,240.79148772271,205.89614462978,209.445999483536,214.072466569811,228.353055055499,212.165452167721,237.351134631662,252.7917537064,263.246732800963,234.717850872348,217.118314965522,233.424944566599,194.492252908251
"CPV",134.338083057299,196.474855510183,193.51720173408,197.764577060577,202.408114102221,107.935851100205,106.912774643872,80.7057753406148,60.8501666851816,54.4011436633144,59.380327336449,63.4992536265398,56.8476708622127,48.0459052327562,47.2101960706407,44.389046492024,45.000575303191,52.1550363225273,51.2369570673975,49.1105588934426,47.3039949049817,39.1394922696407,36.7961360034117,34.6760993480744,33.5964431582602,32.1398446987609,29.5646031782283,27.4719601741058,25.7960713990364,24.2654293888009,23.8073498220692,23.6257369608158
"CRI",6.86472780185892,6.56783099069949,5.81899527364761,5.83192473081159,6.6741018679422,6.97954901965879,6.01576912304382,5.33860696298094,3.83543469564779,4.99632946039476,4.651356631884,4.04833554098739,3.99000484238287,4.13985259174287,4.34062970167806,4.17615228877544,4.52897830354546,3.77251718338059,4.32865485567285,4.34796844837703,4.73686408083432,6.0492447923111,4.32854738901127,4.26245924979735,4.2654930417154,4.19447666236412,4.08372242876153,4.00726068862556,4.00725143027799,4.43334569768787,4.59274012215795,5.72730966774305
"CUB",37.7878170589422,35.0407814939836,25.4757416793535,17.4714415521793,16.0773326682292,14.9343950131572,12.5166722043636,10.0443588015613,10.0240022553245,8.84172240925944,8.61192796766979,7.83634073916397,7.31353220630127,7.25022484604412,6.84977171839897,6.54984552357505,6.31991120864802,6.41317329328749,6.17617795388597,6.25524136002778,6.45590764149113,6.38473415295758,6.1329506744412,5.84804521246562,5.61891111696099,5.49690526487223,5.51136085369104,5.40750830827049,5.22806391592315,5.00470694659024,4.82042604005589,4.66890261977956
"CYP",5.41494691913553,6.80540600563163,7.97218704439861,8.41149602735504,8.26342997439993,7.16268696722509,5.95709487480604,4.04253099904283,3.05374791410065,2.91136322698821,2.85452361938305,2.82316765122766,2.71734306432602,2.62889358076922,2.47936839411327,2.44639753864623,2.13541890749424,1.59615619567757,1.52042515491349,1.48585432292268,1.47269413005916,1.46035775939184,1.4701935745156,1.43097196580888,1.4320471382632,1.4331765467545,1.46971178951269,1.44827137835138,1.45871375897346,1.43775198944555,1.49105447388448,1.51007399924743
"CZE",81.5624261081193,100.472054013024,105.503604680559,105.891881794394,102.256449310692,102.479723488632,102.112654009291,98.5421376760352,97.4363484091416,95.2091860887089,94.9097295140135,94.7664894432984,91.2833657644233,50.7219916845472,34.3605715938388,21.2037167599573,13.8207982728747,12.3815315090421,11.0854906429704,9.98476820173641,9.30114507185522,8.55432390028145,8.16368843024697,7.86913346795833,8.03177035827978,7.96995466047838,8.10335062030947,8.32902478179557,8.50068335218747,8.68787572514208,8.81841917729995,8.96400339943275
"DEU",311.776604146538,241.401824539642,212.869203857937,200.524554894694,197.650620971063,188.345353399327,162.660991817942,110.219550433796,100.951001761107,97.6251364928145,94.5760466956241,89.0738639502059,88.7390068050117,77.8468747838121,69.1779804267155,50.5428007164886,48.4161222248954,46.0259589100646,44.5431453328939,43.4590817119141,41.4890979162761,40.203186213613,39.8989099855361,36.8507505724687,35.2683242919199,34.8464460965012,33.8376414788243,33.1369477404677,32.085849464943,32.0028529600261,31.5952639922903,31.5431722413137
"DJI",-1.03586018547841,45.8613103910047,118.204209978843,163.679623312052,182.166715204955,182.8185242352,200.243822852737,210.919598335582,149.120288991496,124.632392049791,89.8217140271195,126.543454726124,163.476875574036,213.736009682562,218.932734525628,219.916323564416,219.693381927243,232.441496224376,252.128069447752,252.357648408879,207.298372447845,194.405571477457,168.937736158106,154.062432609284,156.268169989385,129.805795761664,127.042227338815,117.768374554664,115.752592477753,100.923273675157,93.3302836806866,90.6837230175973
"DMA",0.290801416920814,0.578963986749847,0.497705707208977,0.393792315061119,0.281422472749488,0.168209633558983,0.137043784844023,0.116996031119324,0.112582991067394,0.111790728467701,0.109165964469493,0.0909333834748121,0.0794436299471454,0.0728193422637736,0.0690197564733438,0.0668820797825219,0.0656237597980544,0.0647950469141888,0.0652958046181468,0.064145588437385,0.063129858649044,0.0622337670099312,0.0614572467296548,0.06085970109549,0.0604360142070373,0.0612265040089546,0.0627816477333909,0.064777803289558,0.0624332858006829,0.0607447617945413,0.0594157504585229,0.0548350272598128
"DNK",20.3880251660436,20.6597055007902,20.1809207632976,19.9463019671643,19.5033939081497,19.7743898800008,20.3466186233747,13.1587453608871,10.9264486110576,9.22279680800374,6.38456332586048,5.86346612253782,5.63839715172395,5.8267067926969,4.35521811274981,4.21377165521165,4.34709918530295,4.37877589611128,4.07719642764373,3.79917050148579,3.35967154598006,3.29528312368114,3.1759645308398,3.00554883692755,3.03139669352124,2.92565546255554,3.18035477131999,3.26877466325301,3.49255269467187,3.75195928117589,3.87912268845949,3.85228879400891
"DOM",21.9274792434737,43.4269613790084,49.6952505367201,52.3467201155744,55.7324571595865,41.9735416623812,32.3711386270644,29.5320152266679,44.8842992633172,36.2121068224952,31.8027724219472,29.5886323517533,22.2013191363417,21.3205331334724,20.6951124801219,19.9097003715652,19.3005392033531,19.0246447529162,18.4221546263766,17.923163827309,17.010792639914,15.9096415167603,12.9870298834032,13.3705971600946,17.3065772226526,18.3519231181622,18.9234986258717,19.2296677700249,19.3897481434104,19.4670145586492,19.494148263332,19.4872066101693
"DZA",1625.46727803515,4985.75330981429,8187.40792679088,10267.1096360686,11423.4592729004,8269.27813406074,7007.34293931287,6050.48108569248,4326.56946452492,3918.15733488656,3606.86692916292,3323.38121785015,3111.91036948337,2535.64813799609,2392.16530993359,2229.48899721461,2093.25065525621,1939.48384991215,1986.79710626189,1976.94906272121,2355.19177474821,2343.67748587548,2366.01876160586,2366.20105460027,2435.64512824084,2526.0620657096,2405.82001711523,2046.98806205563,2099.5665382668,2111.42977582435,2037.57546815486,2033.88856907434
"ECU",29.6915527016655,51.7939958557502,54.040620520652,61.4275318455236,53.2818119154153,53.1580757453201,54.2593116449766,56.8460745197189,54.816294390345,52.3339701927832,50.1543103652973,52.8519430366823,35.9477301312643,28.0381257616002,25.6917255840192,25.4145104264339,26.090958594184,27.2620030264127,23.7358472688007,15.5225168964293,13.6202761812263,12.6201379537253,12.0784746707886,11.7870253502896,11.6368075293714,12.9455123114405,12.8511761831076,12.5777023093245,12.4227263009935,12.5643279934508,13.1210834951481,13.7151291665208
"EGY",524.267660635608,1051.60197454885,1660.0253191815,2262.40075360192,2729.57886312193,2693.40237621759,2207.27388691377,2213.0366103641,2073.43556989908,1974.77874591733,1910.02994951345,1568.83007615907,1491.84971110514,1464.19631150727,1413.96626566825,1360.55686801864,1344.89220657357,1286.48169150415,1215.37848981385,1173.81397190161,1118.32784103831,1077.49753094298,1069.21458999706,1042.06610645011,1015.64289326723,1001.5451901347,996.099510657941,996.838310646344,1044.63263505104,1067.81336359996,1066.13075354798,1073.37312731299
