"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32"
"AFG",3939.62874134333,10579.813527129,14717.3920432111,16014.0284031167,16190.0340097211,16000.0728332766,15774.9512241859,13800.194986189,12819.746486518,13571.6844384015,14337.0256048641,15126.2737891779,15532.3778605718,16301.2384545629,15823.5333861043,11914.5690733335,9164.13564785255,14532.311810469,18983.9003821097,21268.6820268363,23805.425825009,22824.026007225,-54.952942545489,220.221733018606,3921.53773492566,8448.30148980466,1701.74027163636,1585.27727075521,3649.43334570502,2848.31408350189,4510.69056704717,3417.47129667312
"AGO",838.539487180065,2636.96365285334,4348.56596270713,4920.81130261604,5123.60698748029,4944.31700123112,4957.79356250453,4722.74187728501,4565.80246181595,4830.37191691059,5350.43360971026,5688.33978473538,6018.40903441394,5868.75167747343,5967.58450758885,6247.51804002159,5639.85050539039,4816.65880055502,4413.38119822996,5116.45968695642,6735.11840488968,5860.89741638576,5444.32940931483,-16.6896210861046,379.838834685232,1726.09392472563,526.248148437507,863.416705785335,1551.79421118319,274.219592862072,593.951896933019,162.538686710704
"ALB",47.6433490496784,-1.1843734802729,5.92691563424123,5.40289243897861,5.52421541608009,5.69625111208868,5.93417881591571,5.56992365028535,5.80810867804948,5.93520012062711,8.38038824192711,10.5312250026012,7.76382138668385,14.7284648066235,8.15648603512721,6.58620597714815,6.20677637861261,5.31375533373622,6.84667795045588,7.23246753698943,-1.81769435843772,-3.91430656938946,-4.31229012393189,-2.41275528316744,-0.339336751764386,0.248441374795279,0.421964353024083,0.354059429662441,0.262189021270376,0.237002967315037,0.18829930302866,0.158854693357631
"AND",0.119743726391883,0.135177199602599,0.136984147491527,0.143176140003199,0.142675046079363,0.152134361296663,0.155619358314232,0.163884212628956,0.168371484732436,0.161382123861951,0.159000695059577,0.15647223169183,0.160293343080474,0.17129444490109,0.172811507743107,0.18166237899062,0.195137615633909,0.0978070676363307,0.0656829938898625,0.0354681675510448,0.0188522766704291,0.0140715004173409,0.0109258242479629,0.00862519433867334,0.00628830587867507,0.00573267379137673,0.00510660328425509,0.00546771953293396,0.00486154268381385,0.00462329651768641,0.00421341366279378,0.00475524383397548
"ARE",7.51938041828818,11.0756731858015,13.596903358081,14.0574260657649,14.164649512492,9.45670182855943,7.14561104612599,4.83059970076373,4.06644313230696,3.42618027454418,3.04514572985251,2.6522755573448,2.33413867266989,1.94490700332185,1.40713192372203,1.20635910842933,1.11827460554721,0.896534548785878,-0.204256251228486,-0.486122844057182,-0.45677826012809,-0.17078822324509,-0.287273295099047,-0.411536668232347,-0.514338529134557,-0.67017833830167,-0.887936153359686,-1.14953530756727,-1.32922842225812,-1.4888791112444,-1.60084284782963,-1.67680236715675
"ARG",83.409502289448,72.4184920962423,75.7761392410983,77.2314665207407,68.1573051466446,84.6840712119701,65.485490864277,62.6710706156985,56.2839549215726,42.4813656390154,38.4100778308695,33.0547007198055,33.7698319164015,-1.41697499754212,-2.04456973918552,-0.344344073344544,3.01166983191882,8.93922412622008,8.08540466633816,7.23375561161941,6.68398892020901,9.36099604541758,2.18752975727164,2.47885415559972,2.78167881491842,-1.23704128903538,-0.864481432684722,-0.40287600253181,0.150754006368699,-2.20613588117014,-2.03934797695362,-1.72037679698605
"ARM",0.672559906462973,1.66805720618631,2.58463916619689,3.89674380820131,5.89807125953972,7.8286358133728,9.42178680611151,10.4198725957023,12.0821386555714,11.7025649368379,13.7599612200726,16.8483870838833,12.9470403861651,11.7750825960945,7.01534897034839,4.33935721301952,3.83767434782071,3.46448876302575,3.20602776936435,2.83238664364455,2.51647464351988,2.348892328802,2.17983909334149,1.99543080956085,1.84016834809872,1.7021631484422,1.45490568645142,-0.00497954871543123,-0.00449125396334159,-0.00493631688162467,-0.00453042921815879,-0.00425257790478237
"ATG",0.27414347392086,0.386368378484648,0.433466689491955,0.328571843765686,0.23980544131247,0.213342707418332,0.140291921088457,0.115043476422486,0.0942895179011733,0.0675944330506478,0.0669506443293584,0.0680166527243981,0.0576943396459669,0.0521042951108079,0.0563503346400823,0.0580388848178407,0.0541169739666192,0.0392598398428726,0.0290272521693845,0.0228244003199295,0.0198465932769128,0.0173744691944079,0.015218457343761,0.0136270662326167,0.0127826232582032,0.0164411586762277,0.0169924600778505,0.0161604233588064,0.0149571014589844,0.0129304525085333,0.0114503630372077,0.0106927371126283
"AUS",32.2697801319059,39.004134011165,26.9954420761753,30.8190785004806,24.0394700261718,21.2610886343714,13.5892587428111,12.800517454446,12.9172764692954,10.7312868074522,10.3070644366648,10.1790349178848,6.30666721095166,6.93526163331406,4.78595942845034,3.58646227888952,3.21949418912447,2.72010530332842,1.09769601474887,1.20930464649502,1.12216667554397,1.04352579842097,1.02200415939685,0.975498298883468,1.0296693864016,0.954062122548526,0.865919657196372,0.870986258746982,0.847418294092565,0.900867719412505,0.819715365870967,0.808288736710422
"AUT",25.4342494354789,21.4613276691278,19.5229507947541,18.1311852539039,16.9754730921443,14.4468988164372,11.8052711071377,9.62497909545824,8.69440589878181,5.94706855622273,5.84917299936502,5.39346081134862,5.39222727533578,5.40123922970965,5.36676852508772,5.29242501347749,4.17507771429589,3.38795884397226,3.10169441541419,3.30275934046503,3.76115439670928,3.98744830652027,4.03405361251284,3.84506133995328,3.80081535102623,3.23362478922522,2.95977495558343,2.98383352742247,2.83837825558123,2.83478642526309,2.81879378533354,2.79165894084999
"AZE",15.3662123036452,44.8443625623492,37.6634082911891,40.969191963062,42.2534579313885,41.9317251697893,45.9352951926943,44.1176787400671,50.101301810678,49.697471901392,47.4878664496982,51.2616202981502,21.66473397312,28.853665655139,24.0589319133091,20.6608819077818,20.7038455024474,11.1654483254613,9.88812449209153,10.8263998352976,9.69083093176813,2.6964891622638,1.39947227416286,1.22477934773432,0.985954359434181,0.906715969486852,-1.66385061133679,-2.99381108663047,-3.94902391094577,-3.50473350060071,-2.38821593903225,-0.80255244640727
"BDI",1205.94738054768,2588.27022823467,3119.50297970398,3012.76665175771,3956.35104937478,4212.38049358953,3428.17151167212,3422.70413659531,3676.39407415367,2942.04697606217,2327.33128106496,2258.75800137998,2349.0174756614,2369.63072156595,3162.96170893065,2470.97390612098,2224.68447583603,2136.33250809791,2293.58095292422,2431.25417774029,2401.47456822411,257.979394481778,-34.6917525138944,153.590998942194,605.972088910283,1013.62347934322,101.704286448379,352.395350825323,758.898401689047,166.345408488029,183.918775981067,375.965074985202
"BEL",34.2192632287527,26.8440411575938,23.9904419615045,20.5640704382699,12.6884941676252,11.4898316625232,9.58515348225749,13.1735461019623,11.8108265339433,11.3876106570175,10.053205655611,10.9885672687364,9.55232908945824,10.64089144647,7.87235912361284,5.94198902299096,5.29409046530508,5.00284803079743,4.45482787186052,3.87795827187808,3.43031391922083,3.28231519559262,3.15431314205053,3.01275029399781,2.97681902967854,2.67313783200388,1.80606137287441,1.68974920150722,1.46951854289567,1.46928892548174,1.37468194102689,1.25738348974705
"BEN",1349.08570467543,3610.86406199979,5379.73580738153,6278.03059565199,6663.8076028567,6152.71867999027,6116.95212318275,6032.73181421241,5922.08316583347,5192.9307491579,3865.46860462347,4008.31441709005,3201.2616849385,3356.40756502696,3012.17019068552,3426.64785797479,3833.23800716158,3865.65213271361,3885.31535623366,3961.13838099299,3915.21690448164,1699.98351459049,2726.69829916514,63.6607744003274,844.408963899175,211.625882936707,1103.65396756329,2135.3715125057,367.444383054002,1231.45538958492,2306.05990830465,360.72781251963
"BFA",3954.12840252332,8260.36044457473,9823.38776987754,10315.7720248833,10606.8227609451,7943.62190396354,7553.36475604745,7731.91014897268,6920.02377957296,5703.09975015735,4558.1022795797,4341.49691797821,5143.65033637685,6218.05253951611,8091.42267831289,8923.92038395156,9239.60945203948,9753.62532303978,11792.2212062339,574.234303231667,4356.14608592348,-141.230844086946,1137.61785456099,2741.47568340594,364.30322015913,1652.54035596338,2691.49817405066,151.721888496657,795.25413696636,1465.71376706467,2116.28972750233,354.1032211768
"BGD",8832.58482095953,21672.9241847005,30579.2525369422,34967.9182693437,36709.4415226034,37296.4869326721,37855.980217028,37138.997370356,35493.215413929,27762.5716494046,22240.8383593075,19410.361861414,15878.7851508141,14632.3104940404,13420.5457772441,12812.1824420185,13536.8051872445,13606.7734105244,13650.5095742128,13865.9274338751,13763.5014007817,13161.6713295443,14189.1680291015,14130.5519034096,12878.2563658784,9941.13707585655,-130.403904027794,234.825721828316,706.716932151937,1247.45418833237,247.400263322819,708.002488442141
"BGR",-21.2347001619715,18.0072823258255,7.54911349366708,-2.73573241277884,2.97545563253836,0.334609472135101,1.70332052725265,0.993699543571955,1.3660790664016,1.28938860959075,1.30916705250859,1.39042119305836,2.47259671961198,2.64144127645691,1.24082317952575,1.6651462092209,1.16880995782352,1.48060287592252,1.07613241107321,0.526951243248007,2.31574804665447,1.0588886818042,2.05203427603992,0.522847429101503,1.21420515810078,0.72469548440646,0.890131918113864,0.793388934198091,0.808326900544008,-3.22051051312311,2.03538499905544,0.232492178256851
"BHR",2.70687766789478,4.02906769703413,4.48036431203061,4.64137944203321,4.31328809040864,2.98357014528759,2.90122070347423,2.8410374828189,2.81522420476877,2.5912209809708,2.35551230074166,2.20619164544523,1.90709502132818,1.78040927570134,1.6407741738719,1.4427612133165,1.38770876512061,1.33887961046045,-0.111924823639748,-0.0925643273959847,-0.112531866997674,-0.122520137763794,-0.13401398366314,-0.142003338249568,-0.153773362748835,-0.167470298065297,-0.186235812426617,-0.198894429792984,-0.210454186916998,-0.221888125579228,-0.233131093258975,-0.226590125941534
"BHS",0.793696373189031,1.20197995794194,0.859369680993354,0.972975966427353,0.962945807457001,0.626306759363911,0.533319978112606,0.478831790647827,0.512947089234502,0.471655454064343,0.459206171777751,0.335905366403762,0.310802583441439,0.327489887969347,0.337295191574632,0.332145290397406,0.317668850766362,0.124646359516331,0.171255862020064,0.22433086921443,0.231378714736684,0.164833504496766,0.125500877768812,0.0917580013656974,0.0742055023665672,0.0673913121198406,0.0572014675766541,0.0456899918883857,0.0474759575272951,0.0476563714357983,0.0645874695934179,0.065464373324778
