"AFG",105244.648794673,285492.404062316,391597.082932718,432179.300177666,427588.755207895,421914.639431884,416151.38130437,367700.981669177,342483.273022013,364816.912948964,382757.291033341,400104.326027853,413517.978591641,432037.824719944,416358.701561273,317864.586877877,244398.074897535,385825.213204055,509486.501334079,578159.516801616,632592.957081746,614048.603630526,-1312.21342735672,5858.36633838988,104742.220601765,227102.627345652,45403.9100285622,42101.2219469613,97950.4024424049,76117.7775648201,119358.755431058,104420.703685216
"AGO",35983.505625892,113102.087192026,191504.955411706,215047.484624043,220354.482914031,215159.541206072,216078.383917703,204539.587566729,199318.177564064,209789.331904495,232973.127636904,247601.976355898,258997.491516989,255590.495002701,262601.620068083,267030.708257361,245802.988869609,210544.427985045,219767.027263378,257333.717455563,294486.307279898,257658.174665768,236872.330265592,-735.243428909039,19356.9149463979,86798.909779262,22556.8828789081,44242.1792913083,79364.5022018418,13847.3187048896,29829.6310354931,8277.07607372633
"ALB",122568.279140759,-2129.31453815606,15480.7035634295,14263.7698864984,14597.6705125604,14692.9779367991,14829.3452021371,15004.6136426778,15234.7537361397,15459.580771918,21915.5940821571,27393.8837863379,20431.0084051234,29944.3740227359,16580.1407617002,17642.4971259789,16141.243439381,13748.7861000941,17200.2356894316,18484.8435378039,-3307.33018632584,-6742.93209293915,-7925.31898548477,-4429.39358563001,-610.898435608242,656.936502793207,1108.50825415584,949.878730352842,709.04322851166,627.921526405556,500.798619714408,418.11272805082
"AND",376.843292490975,423.750514901666,441.924050221305,453.185787023778,465.087391093475,480.239333565842,493.664694356707,501.553146840414,503.587717973261,500.839456553671,495.570606151891,493.681906538796,499.689903966692,517.169078700487,543.506240362642,574.52967883148,603.970362828873,309.592441175073,206.383886581943,142.767681346713,102.121247436794,74.5081851771314,54.9766622764178,42.5321025078511,33.7512691915487,29.5559231890312,28.2339866133489,27.6751352366146,25.4341945442767,24.1488585965152,22.2063823228326,24.1748850678183
"ARE",9977.79927145157,14913.1695028687,18452.4956734544,18797.9568486021,19213.1146896133,12669.1380875242,9482.05370380065,7673.22327878952,6505.19600210438,5534.89389187018,4833.21103979984,4263.51897070804,3708.32652356902,3080.37364064745,2658.85530811118,2343.33187844213,2088.30780824762,1723.79715420357,-307.005165156272,-727.426424363812,-694.660831864415,-260.774618511921,-427.82780944559,-603.385173524845,-794.920725239654,-1007.13385603618,-1337.11631831711,-1677.9032974295,-1956.4027425661,-2228.68530283846,-2384.56803309006,-2457.69758931904
"ARG",295428.542637505,256499.427436401,268391.895026647,273546.5261596,241406.707591879,299942.944821145,231943.394923992,221974.985455228,199352.427720442,183578.943435787,165985.283180289,142842.560319082,145932.927766415,-6123.3147524995,-8835.40222529343,-1488.04823508097,13014.6278822383,38629.9568185259,34940.2620082894,31259.9463853903,28884.1849938446,40452.6016919302,9453.1895463702,10712.1185953229,12020.744863989,-5345.74935178148,-3735.76945196799,-1740.98807248554,651.468256530347,-9533.59403702963,-8812.83690567655,-7434.43507409481
"ARM",2522.17343260957,5539.38137593831,9550.88853787736,14346.7320086154,19667.9948373263,25205.9025093472,30692.0844893943,35953.3368793622,40930.8390829116,45580.8401071546,49835.9968704155,53549.2543220916,46644.6249226193,40989.1545555671,36194.7521693564,32024.5208182474,28580.2865417554,25526.7777777706,22879.1597722766,20584.2758754223,18612.7189211084,16879.6226709793,15674.2453891672,14351.3132813428,13200.9652603543,12205.7607195477,11393.9225233057,-26.623423283527,-23.6181459705291,-26.5299295318934,-24.7568703397187,-23.1604616735305
"ATG",758.228857751509,1068.62166040213,1198.88665648737,908.767406440919,663.256371740006,590.065468427362,496.900672625427,407.473077365995,333.964525562942,292.102535192099,289.320467067113,293.927114991712,249.32027855302,225.163464051252,243.512296270876,250.809195815144,233.861053035681,169.657444138131,125.43834700092,98.6333474044411,85.7650541542217,75.0820188920119,65.7650308050452,58.8879943825468,55.2388191099837,71.0488114786499,73.4312049658224,69.8356420764406,64.6356076693643,55.8776483278368,49.4815907329549,46.2075865981608
"AUS",154943.431106465,195097.528527656,213931.747920649,143910.269082671,119312.082890699,108796.708932582,104080.342939584,102170.580599393,93438.4411048359,82307.2744424003,75848.0425851027,72480.1946724106,70680.9503341196,69637.4138448501,50683.2486263005,39492.9247078293,32491.5156285662,28424.4126610695,11821.6430581809,12204.6337266232,11942.2074792662,11567.0752580949,11098.7811521985,10542.6079481405,10216.1302556413,9831.88946473182,9449.32860955456,8994.57791331606,9366.38373447962,9454.87119990629,9110.00663046322,8758.30977117204
"AUT",80824.7405128165,66372.0421158841,60363.2467112386,57603.9886723071,53426.3635216403,46407.2357611853,35519.0146987146,29859.4299794132,26602.6641693276,24615.6811772491,23349.8006671229,22523.2652503205,21987.3176614289,21657.2578915451,21458.8349018524,21327.146351827,16601.7999566414,13327.2595052179,12360.0023683614,13420.3516315481,15052.280951672,15758.408024408,15977.8714342224,15511.7043326643,15565.7096063162,12424.2388219422,11927.2282499768,11952.3367351223,11349.7794441207,11270.6113397689,11230.8218000905,11225.6123038929
