"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"KOR",228.260306762184,357.025518506358,399.711170806413,420.75940251647,403.033762018555,388.173025279652,377.605091511457,361.521379673732,370.219579742611,370.221570368163,360.145157132843,366.327205638119,379.675302323894,370.781153867433,373.76998032688,377.742313712799,379.808500125581,368.767378509578,347.05024371191,322.925080498798,299.617100165494,299.773390177028,277.853974612112,272.811917365125,259.040714750553,255.837999797593,248.580827372598,254.069107704388,251.372242179278,258.411852728083,254.764815494239,256.703019307708
"KWT",10.1566895963321,26.318460508271,36.2093307553718,39.8871398267419,40.9836754230946,40.1256467442886,38.3804735009212,36.8881188547694,35.2103443022219,33.525446600929,32.4577012204766,31.2219045125938,30.6969529956212,29.9100185367654,29.3352802802138,28.8536946424138,29.5349790155005,29.9014366844424,30.7823053986789,31.7683198626432,33.1684868885341,33.5952767893864,34.0039274282758,34.8276370348362,35.4787905020875,36.1467611074033,38.0195867397276,39.5509935504588,41.2380433845861,43.1924466403829,45.6710715285886,47.1767362671312
"LAO",40.9359928027233,135.375588148012,280.225876918611,456.026376591925,656.402698604701,887.579159151146,1103.57082705998,1343.50445855317,1564.86450426041,1792.06232197769,2021.5657574599,2187.66173727576,2355.30335294053,2488.15488356632,2690.4784933341,2781.19991106579,2788.25490600095,2922.45874490951,2968.85005550603,2963.41636077033,3051.17294373626,2930.51957182473,3017.82973426532,3052.9995848598,3034.92609420949,3087.66706368631,3063.59087823783,3078.24508907088,3133.71187135205,3224.86502614359,3190.92021451587,3226.43402549162
"LBN",-1.26658854363199,35.8535279970828,59.4733509655335,58.110125274499,57.794125443547,56.6787063731346,55.6902269168663,55.4039836784153,54.3871348967086,53.2609242020204,52.2394955496347,52.1156308455752,51.6367697939719,51.6165173966312,51.7297879563626,51.4181369121176,51.5583059620706,50.9327963638799,50.1971339906164,49.2359655533796,47.4028865314836,46.0411620248396,45.077562932647,43.4192637999977,43.1868900298633,42.4799845190406,42.3798419107108,42.3195058931582,42.9411912165969,43.3680583297786,44.1255329022457,45.4563257788128
"LBR",990.901726869351,2490.89362218315,3235.6209685948,3564.84147445293,3724.33726312271,3794.4752715609,3853.12972182548,3845.20647632199,3839.67784211081,3750.38560847237,3678.34023053304,3658.43691633506,3581.98943004422,3602.38070502664,3585.40345367502,3588.38570172954,3638.48662085357,3777.9351817923,4020.95711460223,4329.40733389527,4594.76941889359,4842.79582480011,5180.93321739536,5342.13797837611,5501.31424901842,5649.95924181638,5705.9816543554,5791.6298324793,5978.21977101961,6047.77422208709,6280.72422842051,6422.71341271852
"LBY",25.4105984564902,73.6613977032076,91.8341772841122,96.4542106547308,96.0052678628086,97.4792006673824,95.8738644439487,96.67952403422,93.9749787230987,92.5269187896334,92.2808647058111,91.2408103823299,90.925398188896,90.3036305588534,88.5021718169222,88.0968093144868,87.2589849366669,87.0388553395846,88.4161493156489,88.3457395246687,89.3948605518209,90.5504908634985,92.7975805483883,95.2069104012081,97.1988182299837,98.9890781935721,99.4198226232186,102.377671740134,101.899882644528,102.594835356289,102.719792009448,103.937699082353
"LCA",0.449000939472507,1.12513762337267,1.36626688030557,1.40229403546262,1.40007442614544,1.39316161565757,1.38561073739698,1.37849542666638,1.3708803378253,1.36155988293573,1.34972226009486,1.33361494809213,1.31337562055085,1.28929264399211,1.26202252966769,1.23248633195528,1.20088080205261,1.16857683200403,1.13688240525235,1.10656093559976,1.07916023544389,1.05592101776339,1.03756753886569,1.02404932475903,1.01549478986337,1.01158303421036,1.01053605064508,1.01151879358148,1.01271944712554,1.0129342339719,1.01096621233552,1.00655193442178
"LKA",1178.61681499569,2224.61100833979,2658.7305245111,2748.47615466348,2694.75287472024,2731.45649387323,2627.72962089774,2598.80084514084,2529.99343226787,2517.58082363387,2535.69388581595,2477.48897366511,2493.66283305759,2489.84778609232,2439.79677902493,2422.36965734255,2487.17536708363,2384.45922128465,2464.38851975574,2489.03350240515,2467.00433493527,2491.61011868206,2546.94763373822,2540.1002049004,2572.0786282042,2677.3801615639,2678.85011244823,2686.13784175337,2735.22935533978,2788.58467232312,2776.86302836902,2781.36089287893
"LSO",342.159400376838,868.811841804881,1237.1328420879,1431.86340298354,1518.9685753968,1558.39576307182,1566.43222556055,1584.84064659702,1602.73091793416,1612.42425483863,1627.86390337026,1622.47792721975,1634.67833058795,1656.17323418146,1681.43535272828,1691.43809747696,1710.30154006324,1719.58615077894,1723.80610728853,1719.80306025404,1702.31914162425,1676.36238387773,1669.38413231046,1645.62288765915,1616.05200437405,1620.09353502581,1629.61841464321,1627.32221397332,1632.4111805651,1641.45288604409,1661.3327497613,1658.42050680974
"LTU",15.0063972493529,19.2762539827398,21.097534257833,21.2413592195393,22.6308717663708,23.0015081901301,24.0361480730414,22.6473065314794,23.1222267958684,23.2039740706429,23.3833736498142,22.0823661552068,20.5597070762883,21.0926930249362,19.3393444933625,18.8648819841843,17.9954918694536,16.5226602108759,15.3823426966605,15.5530728408123,14.8884829216601,14.3556408600458,14.252953787017,14.0141905632185,13.6220662731962,13.6407290084736,13.3850518140403,13.5001354653882,13.205424844752,14.2268765939866,14.1803216157712,13.9864167021236
"LUX",1.44819966392322,1.48285266810426,1.49796009633762,1.52572235259613,1.53219672291026,1.55212830816817,1.55232867207938,1.57965700754638,1.6324612643818,1.63525070684362,1.70326156813558,1.72677986876765,1.7827499162915,1.86124912020727,1.90930839393207,1.93993804184775,1.95659687774365,1.98312285283114,1.96448143648202,1.99118001585529,1.97327042611473,1.95104400750667,1.93116561729813,1.96392492425418,1.91494628511588,1.91045262089278,1.8925010758872,1.94221353447086,1.95204986052494,2.01364569666954,2.02234980198492,2.10324902364572
"LVA",11.0466562546594,13.4816876868137,14.7642785365468,15.1570562848757,16.2650899303883,16.8805434079299,17.3135838607668,16.8355537291054,16.1759541530182,15.6087416039077,14.9966565881397,14.4783109756345,13.5003008191869,13.29443350543,11.7199526448782,10.5211541652638,9.87087329985716,9.25073644335619,8.57992024337335,8.40426932103269,8.43986065945739,8.56359317176897,8.48022092273857,8.43435645905052,9.01237774484713,9.2480578588446,9.37683707431389,9.74727276242901,9.74360933231809,9.44890393512143,9.74362232478134,9.73061726771036
"MAR",206.066350422653,424.626063337579,517.017724135899,544.851065955838,551.128266907977,553.072614462864,553.635457531112,545.739323156307,544.079129788482,543.510818585691,544.522983785366,539.442866882718,535.129050774348,529.512717729387,531.585210368012,523.149900385147,508.833126856279,502.824980893715,495.971319671318,488.483849298939,482.696600549583,477.62389893037,469.052242971058,467.413178271324,460.796149937571,463.498363626599,466.210434005424,476.213668540631,496.109424402014,508.365059951096,527.748240564713,540.09035814121
"MCO",0.102675576931805,0.121277886625216,0.133082279805174,0.139681135705117,0.141815770266847,0.144389874444111,0.146165687076356,0.14524354902821,0.146547068686098,0.145378193870598,0.143331670242127,0.140816378617722,0.14270199720034,0.144662464059312,0.14394987342399,0.146523200388476,0.146828466195905,0.148562781246734,0.14952482004547,0.150306505423989,0.156561803223521,0.158438566347239,0.161842479785187,0.162742850815048,0.164200231021231,0.163678177676282,0.162985199195367,0.161464787183585,0.160875591652002,0.162642815505255,0.161690277237554,0.161930048572656
"MDA",0.267628853265487,4.17863183287028,10.937797895009,17.9889650119042,25.7552000311341,29.2333493173469,33.484170800043,34.4564882072479,35.1727405279479,34.9226905426906,34.5613439975969,32.51179764478,31.7098426636553,28.9560782932912,28.149445808668,27.163479833786,26.0372100191252,24.9890231940227,23.6139460890287,22.8052706416168,22.1121042619195,21.2289492722097,20.631052916715,21.1293946594665,20.4643200772233,19.49669997288,18.678815533497,19.863814736843,19.293690250693,19.7317264221218,18.9547688537005,18.7923855149414
"MDG",2067.90681113382,5338.15556134792,7663.7806674378,8781.15170913826,9398.81105026095,9950.2813089034,10243.9991074714,10781.5743272516,11167.879948897,11721.411907394,12027.1051883977,12405.5545414413,12888.8346120006,13349.5023217398,13847.7175916127,14189.4163411245,14546.9643664759,15098.9689232075,15332.2701918704,15624.9888142225,15989.8690588073,16317.7551250354,16558.1157433034,16937.1362781298,17231.6215892553,17491.5500804492,17931.7744119882,18244.8801307175,18583.4415315556,18825.8762652997,19381.8870150706,19626.4559044018
