"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32"
"AFG",2931.30656302144,7951.62288349041,10906.8832706184,12037.1917576956,11909.3344770467,11751.2972466121,11590.7771957872,10241.321655214,9538.95022152708,10160.9936797342,10660.6746480694,11143.829640848,11517.4308476042,12033.251339418,11596.5515438103,8853.26294817166,6807.05089656976,10746.1233668104,14190.3758740749,16103.0779757769,17619.1750179389,17102.6719405748,-36.5481749024592,163.169034178727,2917.31277734029,6325.33273322505,1264.60376824684,1172.61627662533,2728.14495386054,2120.05592202286,3324.41703360826,2101.32208597968
"AGO",489.413091801445,1538.3059882308,2604.66651853679,2924.86939511102,2997.05009001861,2926.39348114193,2938.89069742358,2781.95106912527,2710.93446391912,2853.35305075056,3168.67677899028,3367.64433249921,3522.63518763276,3476.29649247753,3571.65508346445,3631.89528816024,3343.17623211648,2863.62314258738,2116.61054081121,2478.42119746114,4005.31998292406,3504.41908584788,3221.70998909234,-7.08124422061734,186.429469076043,835.97384765791,306.797061574399,426.103334073934,764.371907917442,133.365687736295,287.293832311646,79.7178115520918
"ALB",29.4818895658156,-0.512173431044993,3.72364200637935,3.43092757387106,3.5112421662968,3.53416688202183,3.56696790268779,3.60912599485176,3.66448260806095,3.71856124803769,5.27145464576031,6.58917186591253,4.91436069544845,11.0835499634181,6.13693972675067,4.24362776062151,3.88252458034659,3.30705624904385,4.13724866382002,4.44624106370188,-0.795526738194388,-1.62190723984571,-1.90631198171261,-1.06542160378306,-0.146942099055241,0.158015838705383,0.266634386653064,0.228478526626121,0.17054929959785,0.151036738275711,0.12045930402741,0.100570501281984
"AND",0.10269307517517,0.115475701304558,0.120428147761656,0.123497069000548,0.126740359635643,0.130869395758535,0.134527923354547,0.136677595274061,0.137232033605478,0.136483108462888,0.135047300897308,0.134532613823886,0.136169845383553,0.140933072541114,0.148110178187852,0.15656433502799,0.164587177507069,0.0843666332100568,0.056241404323817,0.0264218702345589,0.012281837357761,0.00896089144165467,0.00661188970463203,0.00511521724025511,0.00405917092899961,0.0035546083765852,0.00339562275481385,0.00332841125976762,0.00305889957828609,0.00290431581186411,0.00267069961285082,0.00290744594291484
"ARE",5.84814291864226,8.74083996380351,10.815293930872,11.0177740840744,11.2611045342043,7.42557834409881,5.55757875193256,3.28764163009958,2.78719286686123,2.37146071682758,2.07082020738611,1.82673199378479,1.58885623602122,1.31980580380707,0.801458580039504,0.706350373458908,0.629478484811765,0.519604062420969,-0.0925405466707141,-0.21926809908584,-0.209391568701276,-0.0786052760469235,-0.128960108364549,-0.181878353032172,-0.239612901744221,-0.303580291754153,-0.40304688358065,-0.505770280202555,-0.589718349569118,-0.671792463741368,-0.718780184832846,-0.740823622140397
"ARG",52.4899304108658,45.5732441299136,47.6862247872748,48.6020680130067,42.8916622919606,53.2920216859687,41.2102789734802,39.4391531551991,35.4197159315193,22.0060770856377,19.8970800702124,17.1229027396113,17.4933529829571,-0.734017387512966,-1.05912224361631,-0.178376144646421,1.56009670312546,4.63067164269135,4.18837849677321,3.74720965800973,3.46242106874691,4.84915674143529,1.13317798854928,1.28408903084042,1.44095740585987,-0.640808635860515,-0.447816230966238,-0.208696689343861,0.0780931647374223,-1.1428162803183,-1.05641728108816,-0.891184731030576
"ARM",0.660173670042202,1.44992159755364,2.49992528534835,3.75522737682637,5.14805689658485,6.59759275519162,8.03358952109989,9.41071143285905,10.7135623212535,11.930690454547,13.0444689206457,14.0164063647525,12.2091339258328,10.7288262753915,4.69224137814733,2.0325499328035,1.81394937397001,1.6201475972541,1.45210711884388,1.30645416319731,1.18132230009303,1.07132519235381,0.994821642868874,0.91085705891388,0.837846136876024,0.77468194672241,0.723155752760476,-0.00168975009846512,-0.00149900950205597,-0.00168381618552138,-0.00157128268775682,-0.00146996094291001
"ATG",0.197175546182374,0.277892429703803,0.31176752096282,0.236322724842072,0.172478185207288,0.153445071143221,0.0882862620326579,0.0723973157241142,0.0593367673617301,0.0350150773615057,0.0346815837457885,0.0352337944047989,0.0298866589281224,0.026990919841056,0.029190441249663,0.0300651392452612,0.0280335220593081,0.0203372713884362,0.015036615212696,0.0118234314108896,0.0102808762140624,0.00900027347668475,0.00788342230513699,0.00705905437490553,0.00662161840951599,0.0085168025971835,0.00880238619269742,0.00837137688068627,0.0077480354676221,0.0066981965003881,0.00593148473136443,0.00553902148900908
"AUS",33.1056078212395,41.6850344684291,25.9524832833196,30.7482343438382,25.4925232796778,23.2457817181598,12.6261921688389,12.3945151237502,11.3352020182257,9.98485818408915,9.201275997579,8.792715709055,4.76174258066535,4.69144001523658,3.41450676553513,2.66061987462416,2.18893821811295,1.91493939256333,0.796418566211515,0.82222046849634,0.804540934896171,0.779268452530168,0.747719697543427,0.710250568797008,0.688255919281662,0.662369796830658,0.636596850864566,0.605960509054929,0.631008893407496,0.636970252585401,0.613736887766207,0.590043234774042
"AUT",22.0254448437478,18.0869588137868,16.449509798514,15.6975879814992,14.5591487888701,12.6463754182633,9.6792404675491,8.13695440164176,7.24945738941606,4.55559919209631,4.32132396779125,4.16835789507074,4.06917061744152,4.00808679001463,3.97136484821549,3.94699338159695,3.07247830865318,2.46646242278042,2.28745312381024,2.48369088834458,2.78571039529147,2.91639261768906,2.95700848873672,2.87073541524555,2.88073011655995,2.29934129923504,2.2073600559046,2.21200685782815,2.10049219007173,2.08584062915705,2.07847681933567,2.077512703149
"AZE",14.549871196982,38.7791288294642,36.8585069172869,38.5595476854902,39.6754175247757,40.9560668529363,42.30456954984,43.5790156607114,44.6952674377008,45.5518157000833,45.9513040965926,46.05881792797,22.5878011131032,26.3229533715001,20.8277652277393,18.8247588667306,17.6561246700758,8.19575086307415,7.72619409694629,7.35962643647763,7.38365729062634,1.91179232804652,1.0763862993844,0.837166489984474,0.707801889803433,0.669270838611755,-0.647643074676346,-1.17177353786659,-1.51488084915667,-1.42046765763536,-0.925497869519408,-0.315900275844164
"BDI",713.578694924853,1547.07553938223,1876.01478369333,1808.79192129063,2327.63169474345,2479.41313348798,2033.15345062172,2013.0238125928,2195.84771335521,1761.47038558778,1127.86843949825,1084.89966375125,1133.79084058477,1160.97644665076,1541.71557726189,1199.00953502547,1074.59539199564,1042.4794953029,1138.64798366291,1165.98713093841,1161.23892949341,123.741771489422,-14.6351819252258,73.6668073228947,299.459882753947,483.987983481679,49.4369398427327,135.909787732742,296.88782204738,64.0281685166942,70.2715731984618,146.201323059048
"BEL",28.6775428507718,23.1074290052154,19.6813122708517,17.0662340539743,10.0534234139924,8.63745661152722,7.29492949655913,9.40975746828212,8.81199059660044,8.47658989523667,7.55930630385254,8.3118322547707,7.32138463422863,7.92554027059668,5.90402314607155,4.51033849419646,4.08705674398171,3.68208765404242,3.26547739377154,2.91305024861589,2.66133771421928,2.47900404134454,2.3452850406492,2.24634425512221,2.17323502615646,1.97570877770896,1.13710057774394,1.06742079996395,0.986950936343752,0.90795246482791,0.85075087083176,0.809133277410253
"BEN",794.406580987047,2154.61907173228,3166.67816964319,3701.61648253852,3984.46116837967,3614.22751537017,3637.60353612929,3573.97381003459,3520.61755241995,3118.45631667815,2296.81714679265,2397.13333925575,1599.36972030772,1624.58968554026,1486.43608157983,1649.75502859456,1856.32505920144,1885.70469693181,1907.01210019564,1902.79013599135,1902.8102793759,826.672976336324,1310.17411626125,31.8865350176961,411.860971978538,103.278465623081,537.468506924417,1036.21875696907,180.700841331048,600.877174399743,1137.87155742374,174.602581994975
