"AFG",105244.648794673,285492.404062316,412380.549794014,464215.82930065,475659.605544554,474500.505825513,469712.095942198,465459.82808947,463089.805263127,465040.595834729,472980.804623445,487003.092016877,512522.251001378,551127.054673759,600414.347798363,655828.105485876,711861.689171881,763059.542742374,804512.731092341,835134.252223529,857172.028435104,876589.063912611,893587.988974508,909683.168357582,924744.809672371,937232.226543436,947028.341086754,952377.31410918,952708.878900939,948695.268812403,941881.842770508,933711.644593242
"AGO",35983.505625892,113102.087192026,191504.955411706,249734.805714812,288176.195715452,314021.219223345,332874.361601784,347797.483692497,360205.246740804,370993.997171898,380836.464835457,390956.5259255,401653.316456408,413299.613375844,425928.280634955,439397.066286802,454560.419209926,470363.398735089,486143.885911872,501814.712390225,517763.559005207,534851.422595542,553279.673761181,573140.667813822,594182.606876904,615682.92960168,636579.391197898,656431.734244457,674903.951982407,691857.46582655,707457.905346542,722343.707012191
"ALB",122568.279140759,65561.3974131977,79637.6613209907,76977.3508426095,78980.0024102217,79656.3786877087,80608.1347864431,81224.9841562803,81592.8282632197,81565.2115978241,81113.475353526,80257.8047839681,78978.0294456489,77335.6591687093,75413.9474261713,73285.6955930299,70973.5139918914,68472.2834167225,65835.5537569426,63080.2801401773,60173.6950913093,57068.046693687,53894.862910183,50725.8993094316,47702.8588212546,45020.9825640456,42731.3541694725,41013.5170895863,39852.7825350938,39247.444132704,39125.3686935781,39321.2087843474
"AND",376.843292490975,423.750514901666,441.924050221305,453.185787023778,465.087391093475,480.239333565842,493.664694356707,501.553146840414,503.587717973261,500.839456553671,495.570606151891,493.681906538796,499.689903966692,517.169078700487,543.506240362642,574.52967883148,603.970362828873,178.028118233622,349.984055445899,469.838627508559,529.78760404283,555.361604880439,569.058560501202,583.677143263538,602.240746901603,622.849075004988,642.152679620073,659.464955474902,673.421840830437,683.995836460899,692.641192364828,817.587092959146
"ARE",9977.79927145157,22146.6100391888,29287.6109670045,32990.4259467344,35360.6579533278,37166.9883425665,38684.1326753,39961.935046105,41063.0843552792,41991.3973847358,42691.3354650211,43137.7920424468,43392.5977947386,43527.0648196606,43609.6057417047,43539.2994907996,43337.2362683741,43249.7841260936,43497.3286472495,44176.7389299743,45857.4352443212,48539.1327987006,51550.7077183479,54267.4005658786,57014.0351341854,60213.7366795594,64852.5072721906,71661.6578003705,80989.1766192377,92236.156952552,104056.565420632,114526.027830499
"ARG",295428.542637505,520605.427713152,610694.046843501,635539.166344884,642454.34895246,646518.55061463,651079.862972127,656606.908677066,662487.096587731,668240.52341654,673437.961431469,677749.855798836,681034.325866122,683230.723690211,684271.339663741,684008.150853443,682601.015327588,680051.693937403,676654.597253316,672745.285026824,668830.414089929,665310.097196094,662700.709724646,661286.121864735,661220.951807326,662518.030478093,664701.370255695,667423.356622432,670196.308054535,672659.125791963,674532.383942053,675717.921304472
"ARM",2522.17343260957,5539.38137593831,9550.88853787736,14346.7320086154,19667.9948373263,25205.9025093472,30692.0844893943,35953.3368793622,40930.8390829116,45580.8401071546,49835.9968704155,53549.2543220916,56454.1956142062,58239.5936298669,58750.8626094462,58115.2253678565,56658.7815950683,54728.3281336142,52673.1090711491,50747.8131443757,49067.0503799956,47646.6834103997,46517.3442275665,45662.6959317546,45039.6804574327,44598.1871371065,44272.584625132,44001.0681858833,43727.8618244528,43415.6852840492,43045.9762334642,42623.5692399253
"ATG",758.228857751509,1068.62166040213,1198.88665648737,1240.01990688605,1245.58588032148,1237.87520494309,1222.94018826925,1204.39099166546,1184.64255836311,1166.3795339136,1154.69655531128,1152.84443078863,1163.47975472096,1187.7058176632,1223.90666082519,1267.59708133968,1313.67701918232,1360.94813737837,1405.94033182999,1446.23879859409,1479.08962195514,1501.36167428442,1513.36321004852,1515.8646308358,1509.71810186316,1498.61409560159,1485.05327645124,1471.57949209706,1459.21431594005,1450.17979662234,1444.11733861878,1440.66014361224
"AUS",154943.431106465,195097.528527656,213931.747920649,222830.546466897,227779.978419561,231127.363828715,233836.553289121,236479.627466214,239336.874733593,242372.554830601,245345.334532751,247898.369002675,249716.515694824,250601.294281397,250559.001799722,249710.15222255,248245.902542913,246480.959228632,244792.463691045,243483.242111383,242954.489976639,243499.522876282,245215.124145968,248046.10665686,251957.026513113,256781.431430386,262326.24634038,268333.855007788,274525.718685555,280548.202814443,286041.106208711,290753.066936281
"AUT",80824.7405128165,84738.3881461331,86618.7126451193,87492.8937264951,87779.4541656326,87716.1351432243,87480.7345400032,87257.797989183,87173.5377984145,87288.7746882149,87535.3321390774,87810.2118914732,88012.7001733668,88054.9787304052,87829.347468908,87261.5083629673,86292.8955085026,84979.8748567708,83413.8904189007,81746.0528342611,80157.1346759014,78792.8997305799,77706.9680267305,76922.3649359163,76426.8765239027,76171.1544562909,76104.6887082107,76209.5656303439,76457.2422739377,76827.5818115676,77316.3817365084,77915.4024709333
